channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
Channel 7,fromACbusadapter_HAHB,230.2062215,32,AA C0 00 00 05 00 10 30 84 80 5C 5A 78 00 29 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 82 55,0xAA,True
mainboardGrey,toACmainboard,230.25785625,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
bidirectionalExtensionBoard,toACdisplay,230.2700435,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B5 87 B6 00 CF,0xAA,True
mainboardBlue,fromACmainboard,230.28852225,64,AA 30 40 C4 09 A0 0F 32 00 7C 01 37 4A 5A 02 05 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2D 72 AF B3 00 01 11 BC 00 2D AA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E7 A3,0xAA,True
mainboardGrey,toACmainboard,230.38812925,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,230.44567625,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,230.46779025,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 42 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 00 00 00 00 C8 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,230.48623175,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,230.50633625,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 08 84 80 5C BC D6 2F 78 00 00 00 00 00 00 00 51 55,0xAA,True
mainboardGrey,toACmainboard,230.5078405,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,230.56152375,64,AA 31 40 00 5D 59 1B 61 2D 00 00 00 06 49 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 05 03 00 00 00 00 00 FA 0A 01 06 00 6F 04 64 00 64 00 60 64 00 F0 51 50 00 00 00 00 00 00 00 00 00 00 00 81 4A,0xAA,True
mainboardGrey,toACmainboard,230.66829375,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,230.726267,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
Channel 6,toACbusadapter_HAHB,230.786321,32,AA D0 20 01 00 84 80 5C 00 00 00 00 00 00 00 0C 18 00 60 15 00 00 00 00 00 00 00 00 00 E0 36 55,0xAA,True
mainboardGrey,toACmainboard,230.787921,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,230.81912975,64,AA 30 40 C4 09 A0 0F 64 00 7C 01 37 4A 5A 02 05 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2D 72 AF B3 00 01 11 BC 00 2D AA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B7 A1,0xAA,True
mainboardGrey,toACmainboard,230.918198,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,230.975831,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,231.038022,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,231.0863685,16,AA C4 0D 00 00 00 A5 5A 00 00 00 00 00 3B F5 55,0xAA,True
mainboardBlue,fromACmainboard,231.0918815,64,AA 31 40 00 5D 59 1B 61 2D 00 00 00 06 49 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 05 03 00 00 00 00 00 FA 0A 01 06 00 6F 04 64 00 64 00 60 64 00 F0 51 50 00 00 00 00 00 00 00 00 00 00 00 81 4A,0xAA,True
mainboardGrey,toACmainboard,231.198212,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,231.2557425,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,231.31762325,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,231.3480275,64,AA 30 40 C4 09 A0 0F 64 00 7C 01 37 4A 5A 02 05 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2D 72 AF B3 00 01 11 BC 00 2D AA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B7 A1,0xAA,True
bidirectionalExtensionBoard,toACdisplay,231.36923075,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3F BE 2B 00 98,0xAA,True
Channel 6,toACbusadapter_HAHB,231.38648925,32,AA D0 20 01 00 84 80 5C 00 00 00 00 00 00 00 0C 18 00 60 15 00 00 00 00 00 00 00 00 00 E0 36 55,0xAA,True
mainboardGrey,toACmainboard,231.44812475,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,231.505665,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,231.567612,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 03 00 00 00 00 00 08 61 2D 72 AF B3 00 51 00 00 00 00 00 00 00 8B 00 EF,0x55,True
mainboardGrey,toACmainboard,231.568248,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,231.62242,64,AA 31 40 00 5D 59 1B 61 2D 00 00 00 06 49 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 06 03 00 00 00 00 00 FA 0A 01 06 00 6F 04 64 00 64 00 60 64 00 F0 51 50 00 00 00 00 00 00 00 00 00 00 00 B8 12,0xAA,True
Channel 6,toACbusadapter_HAHB,231.6864535,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,231.706457,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 08 84 80 5C BC D6 2F 78 00 00 00 00 00 00 00 51 55,0xAA,True
mainboardGrey,toACmainboard,231.7281605,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,231.78646175,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,231.84760775,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,231.87843025,64,AA 30 40 C4 09 A0 0F 64 00 7C 01 37 4A 5A 02 05 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2D 72 AF B3 00 01 11 BC 00 2D AA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B7 A1,0xAA,True
mainboardGrey,toACmainboard,231.97817475,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
Channel 6,toACbusadapter_HAHB,231.9865635,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,232.006651,32,AA C0 00 00 05 00 10 30 84 80 5C 5A 78 00 29 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 82 55,0xAA,True
mainboardBlue,fromACmainboard,232.0363535,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,232.097907,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,232.15183275,64,AA 31 40 00 5D 59 1B 61 2D 00 00 00 06 49 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 06 03 00 00 00 00 00 FA 0A 01 06 00 6F 04 64 00 64 00 60 64 00 F0 51 50 00 00 00 00 00 00 00 00 00 00 00 B8 12,0xAA,True
mainboardGrey,toACmainboard,232.25820725,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
Channel 6,toACbusadapter_HAHB,232.28666325,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,232.30669325,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 08 84 80 5C BC D6 2F 78 00 00 00 00 00 00 00 51 55,0xAA,True
mainboardBlue,fromACmainboard,232.31662725,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,232.37780875,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,232.4095705,64,AA 30 40 C4 09 A0 0F 64 00 7C 01 38 4A 5A 02 05 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2D 72 AF B3 00 01 11 BC 00 2D AA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 02,0xAA,True
bidirectionalExtensionBoard,toACdisplay,232.46843625,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C7 2F E8 00 27,0xAA,True
mainboardGrey,toACmainboard,232.50813375,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,232.56622125,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
Channel 6,toACbusadapter_HAHB,232.58655475,32,AA D0 20 01 00 84 80 5C 00 00 00 00 00 00 00 0C 18 00 60 15 00 00 00 00 00 00 00 00 00 E0 36 55,0xAA,True
mainboardGrey,toACmainboard,232.627979,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
wifiOrange,fromACdisplay,232.64013425,44,AA 2B AC 00 00 00 00 00 02 04 A5 5A 00 4A 00 49 07 AF E4 05 00 00 00 00 00 08 03 2D 2D 61 61 00 06 82 34 28 B3 B7 88 34 00 DD AB 39,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,232.66574125,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 8C 66 7F 7F 00 00 20 00 00 64 39 10 70 80 00 00 00 00 00 00 00 01 00 00 00 00 00 00 B7 00 EF,0x55,True
mainboardBlue,fromACmainboard,232.68110125,64,AA 31 40 00 5D 59 1B 61 2D 00 00 00 06 49 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 06 03 00 00 00 00 00 FA 0A 01 06 00 6F 04 64 00 64 00 60 64 00 F0 51 50 00 00 00 00 00 00 00 00 00 00 00 B8 12,0xAA,True
mainboardGrey,toACmainboard,232.788162,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,232.84582225,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
Channel 6,toACbusadapter_HAHB,232.8867795,16,AA C4 0E 00 00 00 A5 5A 00 00 00 00 00 3B F4 55,0xAA,True
mainboardGrey,toACmainboard,232.90765225,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,232.93787425,64,AA 30 40 C4 09 D2 0F 64 00 7C 01 38 4A 5A 02 05 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2D 72 AF B3 00 01 11 BC 00 2D AA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D2 53,0xAA,True
mainboardGrey,toACmainboard,233.0382815,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,233.09688425,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,233.16798075,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,233.1869625,32,AA D0 20 01 00 84 80 5C 00 00 00 00 00 00 00 0C 18 00 60 15 00 00 00 00 00 00 00 00 00 E0 36 55,0xAA,True
mainboardBlue,fromACmainboard,233.22176925,64,AA 31 40 00 5D 59 1B 61 2D 00 00 00 06 49 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 06 03 00 00 00 00 00 FA 0A 01 06 00 87 04 64 00 64 00 60 64 00 F0 51 50 00 00 00 00 00 00 00 00 00 00 00 9F 13,0xAA,True
mainboardGrey,toACmainboard,233.32799425,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,233.3855335,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,233.44764675,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,233.47933575,64,AA 30 40 C4 09 D2 0F 64 00 7C 01 38 4A 5A 02 05 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2D 72 AF B3 00 01 11 BC 00 2E 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BB 79,0xAA,True
Channel 6,toACbusadapter_HAHB,233.48680175,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,233.50680875,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 08 84 80 5C BC D6 2F 78 00 00 00 00 00 00 00 51 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,233.56763875,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 84 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4C E4 88 00 72,0xAA,True
mainboardGrey,toACmainboard,233.57829725,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,233.6370895,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,233.7079885,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,233.76192275,64,AA 31 40 00 5D 59 1B 61 2D 00 00 00 06 49 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 06 03 00 00 00 00 00 FA 0A 01 06 00 87 04 64 00 64 00 60 64 00 F0 51 50 00 00 00 00 00 00 00 00 00 00 00 9F 13,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,233.7654575,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 84 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 78 00 00 00 00 80 80 80 80 00 00 80 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,233.78698475,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,233.8071685,32,AA C0 00 00 05 00 10 30 84 80 5C 5A 78 00 29 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 82 55,0xAA,True
mainboardGrey,toACmainboard,233.8681865,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,233.92600075,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,233.98785475,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,234.0201515,64,AA 30 40 C4 09 D2 0F 64 00 7C 01 38 4A 5A 02 05 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2D 72 AF B3 00 01 11 BC 00 2E 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BB 79,0xAA,True
Channel 6,toACbusadapter_HAHB,234.08705325,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,234.1071045,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 08 84 80 5C BC D6 2F 78 00 00 00 00 00 00 00 51 55,0xAA,True
mainboardGrey,toACmainboard,234.12813,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
wifiBrown,toACdisplay,234.1543885,25,AA 18 AC 00 00 00 00 00 00 03 B1 05 48 00 09 00 39 00 0A 00 42 00 B2 E8 13,0xAA,True
mainboardBlue,fromACmainboard,234.18659025,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
wifiOrange,fromACdisplay,234.2376115,40,AA 27 AC 00 00 00 00 00 02 03 B1 05 48 00 00 01 64 09 00 00 01 00 39 00 00 01 00 0A 00 00 01 00 42 00 00 01 01 00 EF 43,0xAA,True
mainboardGrey,toACmainboard,234.24790575,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,234.3026875,64,AA 31 40 00 5D 59 1B 61 2D 00 00 00 06 49 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 06 03 00 00 00 00 00 FA 0A 01 06 00 87 04 64 00 64 00 60 64 00 F0 51 50 00 00 00 00 00 00 00 00 00 00 00 9F 13,0xAA,True
Channel 6,toACbusadapter_HAHB,234.387226,32,AA D0 20 01 00 84 80 5C 00 00 00 00 00 00 00 0C 18 00 60 15 00 00 00 00 00 00 00 00 00 E0 36 55,0xAA,True
mainboardGrey,toACmainboard,234.408246,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,234.465399,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,234.5277865,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,234.55911775,64,AA 30 40 C4 09 D2 0F 64 00 7C 01 38 4A 5A 02 05 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2D 72 AF B3 00 01 11 BC 00 2E 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BB 79,0xAA,True
mainboardGrey,toACmainboard,234.65823325,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
bidirectionalExtensionBoard,toACdisplay,234.66686725,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CF 45 9D 00 11,0xAA,True
Channel 6,toACbusadapter_HAHB,234.6871695,16,AA C4 0F 00 00 00 A5 5A 00 00 00 00 00 3B F3 55,0xAA,True
mainboardBlue,fromACmainboard,234.71686575,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,234.78805325,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,234.8419,64,AA 31 40 00 5D 59 1B 61 2D 00 00 00 06 49 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 06 03 00 00 00 00 00 FA 0A 01 06 00 87 04 64 00 64 00 60 64 00 F0 51 50 00 00 00 00 00 00 00 00 00 00 00 9F 13,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,234.86372075,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 4A 5A 02 05 E4 03 50 6F 34 39 28 00 00 00 00 00 00 00 00 00 22 00 EF,0x55,True
mainboardGrey,toACmainboard,234.94808525,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
Channel 6,toACbusadapter_HAHB,234.9873525,32,AA D0 20 01 00 84 80 5C 00 00 00 00 00 00 00 0C 18 00 60 15 00 00 00 00 00 00 00 00 00 E0 36 55,0xAA,True
mainboardBlue,fromACmainboard,235.006232,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,235.067897,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,235.09909925,64,AA 30 40 C4 09 D2 0F 64 00 7C 01 38 4A 5A 02 05 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2D 72 AF B3 00 01 11 BC 00 2E 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BB 79,0xAA,True
mainboardGrey,toACmainboard,235.19831225,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,235.25686725,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
Channel 6,toACbusadapter_HAHB,235.28732725,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
wifiBrown,toACdisplay,235.29079075,33,AA 20 AC 00 00 00 00 00 00 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B7 44 75,0xAA,True
Channel 7,fromACbusadapter_HAHB,235.30727225,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 08 84 80 5C BC D6 2F 78 00 00 00 00 00 00 00 51 55,0xAA,True
mainboardGrey,toACmainboard,235.32784825,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
wifiOrange,fromACdisplay,235.37772325,41,AA 28 AC 00 00 00 00 00 02 03 C0 01 8C 66 7F 7F 00 00 20 00 00 64 39 10 70 80 00 00 00 00 00 00 00 01 00 00 00 00 B7 21 E0,0xAA,True
mainboardBlue,fromACmainboard,235.381796,64,AA 31 40 00 5D 59 1B 61 2D 00 00 00 06 49 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 06 03 00 00 00 00 00 FA 0A 01 06 00 87 04 64 00 64 00 60 64 00 F0 51 50 00 00 00 00 00 00 00 00 00 00 00 9F 13,0xAA,True
mainboardGrey,toACmainboard,235.48813,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
mainboardBlue,fromACmainboard,235.54563175,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
Channel 6,toACbusadapter_HAHB,235.58717675,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,235.60726625,32,AA C0 00 00 05 00 10 30 84 80 5C 5A 79 00 2A 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 80 55,0xAA,True
mainboardGrey,toACmainboard,235.6076555,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
wifiBrown,toACdisplay,235.61488175,33,AA 20 AC 00 00 00 00 00 00 03 41 21 01 45 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B7 BB 17,0xAA,True
mainboardBlue,fromACmainboard,235.638496,64,AA 30 40 C4 09 D2 0F 64 00 7C 01 38 4A 5A 02 05 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2D 72 AF B3 00 01 11 BC 00 2E 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BB 79,0xAA,True
wifiOrange,fromACdisplay,235.707569,33,AA 20 AC 00 00 00 00 00 02 03 C1 21 01 45 00 5D 59 1B 61 2D 00 00 00 06 49 07 00 B7 88 00 B7 DA 82,0xAA,True
mainboardGrey,toACmainboard,235.7384015,36,AA 20 24 03 56 66 00 00 40 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 3F,0xAA,True
bidirectionalExtensionBoard,toACdisplay,235.76601825,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 59 CD 12 00 89,0xAA,True
mainboardBlue,fromACmainboard,235.79654225,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,235.85794525,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
