Time [s],MideaIR
457.558694250,0
457.559198250,1
457.559769250,0
457.560273500,1
457.560844250,0
457.561348250,1
457.561919250,0
457.562422750,1
457.562994500,0
457.563498250,1
457.564069500,0
457.564573250,1
457.565144750,0
457.565648250,1
457.566219500,0
457.566724000,1
457.567295250,0
457.567798500,1
457.568370000,0
457.568873500,1
457.569445000,0
457.569948750,1
457.570520000,0
457.571023750,1
457.571595000,0
457.572099250,1
457.572670250,0
457.573173500,1
457.573744750,0
457.574248750,1
457.574820250,0
457.575323750,1
457.575895500,0
457.576398750,1
457.576970500,0
457.577473750,1
457.578045500,0
457.578549250,1
457.579121000,0
457.579624500,1
457.580195750,0
457.580699000,1
457.581270750,0
457.581774250,1
457.582346000,0
457.582849250,1
457.583420750,0
457.583924000,1
457.584495750,0
457.584999750,1
457.585570750,0
457.586074500,1
457.586646000,0
457.587149250,1
457.588796000,0
457.589299000,1
457.590946500,0
457.591449750,1
457.593096000,0
457.593599250,1
457.594171000,0
457.594674500,1
457.596321500,0
457.596825000,1
457.598471500,0
457.598974750,1
663.040000000,1
