channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
mainboardGrey,toACmainboard,18.342775,36,AA 20 24 04 5A 66 00 00 00 50 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 47,0xAA,True
mainboardBlue,fromACmainboard,18.400417,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
mainboardGrey,toACmainboard,18.4624295,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,18.4934355,64,AA 30 40 DC 0A F2 12 FA 00 90 01 4E 50 5A 00 06 A2 03 8E 8D 00 00 00 00 00 00 50 01 00 00 00 00 00 00 08 61 2E 72 B9 B3 00 01 0D 81 00 37 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CE F9,0xAA,True
bidirectionalExtensionBoard,toACdisplay,18.5693035,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 90 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 35 CB 00 21,0xAA,True
mainboardGrey,toACmainboard,18.59274275,36,AA 20 24 04 5A 66 00 00 00 50 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 47,0xAA,True
Channel 6,toACbusadapter_HAHB,18.62039425,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,18.64045975,32,AA C0 00 00 00 00 10 30 94 80 5E 5F 89 00 2D 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 5B 55,0xAA,True
mainboardBlue,fromACmainboard,18.6503245,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
mainboardGrey,toACmainboard,18.7125275,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,18.7663885,64,AA 31 40 00 5D 31 1B 61 2E 00 00 00 06 37 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 07 02 00 00 00 00 00 F9 0A 01 06 00 5C 05 64 00 64 00 24 64 00 F0 51 67 00 00 00 00 00 00 00 00 00 00 00 7C BF,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,18.76786075,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 94 00 20 00 00 00 10 30 05 00 02 30 0E 00 BC D6 90 00 00 00 00 80 80 80 80 00 00 38 00 EF,0x55,True
mainboardGrey,toACmainboard,18.87269275,36,AA 20 24 04 5A 66 00 00 00 50 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 47,0xAA,True
Channel 6,toACbusadapter_HAHB,18.9206295,32,AA D0 20 01 00 90 80 5E 00 00 00 20 00 00 00 04 19 00 A2 06 00 00 00 00 00 00 00 00 00 25 97 55,0xAA,True
mainboardBlue,fromACmainboard,18.93090325,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
mainboardGrey,toACmainboard,18.99230425,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,19.02335775,64,AA 30 40 DC 0A F2 12 FA 00 90 01 4E 50 5A 00 06 A2 03 8E 8D 00 00 00 00 00 00 50 01 00 00 00 00 00 00 08 61 2E 72 B9 B3 00 01 0D 81 00 37 3C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D5 C0,0xAA,True
mainboardGrey,toACmainboard,19.122834,36,AA 20 24 04 5A 66 00 00 00 50 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 47,0xAA,True
mainboardBlue,fromACmainboard,19.18103225,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
Channel 6,toACbusadapter_HAHB,19.22073975,16,AA C0 0F 00 00 00 00 00 00 00 00 00 00 3F F2 55,0xAA,True
mainboardGrey,toACmainboard,19.24249375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,19.29644675,64,AA 31 40 00 5D 31 1B 61 2E 00 00 00 06 37 07 00 B7 88 34 B1 1E 00 0F 17 FE 05 03 03 02 00 00 00 00 00 F9 0A 01 06 00 5C 05 64 00 64 00 24 64 00 F0 51 67 00 00 00 00 00 00 00 00 00 00 00 EB 52,0xAA,True
wifiOrange,fromACdisplay,19.37435825,44,AA 2B AC 00 00 00 00 00 02 04 A3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 63 65 B8,0xAA,True
mainboardGrey,toACmainboard,19.40266275,36,AA 20 24 04 5A 66 00 00 00 50 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 47,0xAA,True
mainboardBlue,fromACmainboard,19.4610545,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
Channel 6,toACbusadapter_HAHB,19.52085,32,AA D0 20 01 00 90 80 5E 00 00 00 20 00 00 00 04 19 00 A2 06 00 00 00 00 00 00 00 00 00 25 97 55,0xAA,True
mainboardGrey,toACmainboard,19.522239,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,19.5533755,64,AA 30 40 DC 0A F2 12 FA 00 90 01 4E 50 5A 00 06 A2 03 8E 8D 00 00 00 00 00 00 50 01 00 00 00 00 00 00 08 61 2E 72 B9 B3 00 01 0D 81 00 37 3C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D5 C0,0xAA,True
mainboardGrey,toACmainboard,19.65284575,36,AA 20 24 04 5A 66 00 00 00 50 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 47,0xAA,True
bidirectionalExtensionBoard,toACdisplay,19.668329,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 67 28 05 00 2E,0xAA,True
mainboardBlue,fromACmainboard,19.710647,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
Channel 6,toACbusadapter_HAHB,19.73065825,16,AA C3 00 00 00 00 90 80 5E 00 00 00 00 3C 93 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,19.75073325,32,AA C3 00 00 00 00 10 30 94 80 5E 5F 89 00 2D 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 58 55,0xAA,True
mainboardGrey,toACmainboard,19.77244725,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,19.79064075,16,AA C6 00 00 00 00 00 00 00 00 44 19 00 39 A4 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,19.810694,32,AA C6 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 90 80 5E BC D6 30 90 00 00 00 00 00 00 00 35 55,0xAA,True
mainboardBlue,fromACmainboard,19.82630425,64,AA 31 40 00 5D 31 1B 61 2E 00 00 00 06 37 07 00 B7 88 34 B1 1E 00 0F 17 FE 05 03 03 02 00 00 00 00 00 F9 0A 01 06 00 5C 05 64 00 64 00 24 64 00 F0 51 67 00 00 00 00 00 00 00 00 00 00 00 EB 52,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,19.8658855,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 50 5A 00 06 DE 03 55 7F 37 3A 34 00 00 00 00 00 00 00 00 00 FE 00 EF,0x55,True
mainboardGrey,toACmainboard,19.932772,36,AA 20 24 04 5A 66 00 00 00 50 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 47,0xAA,True
mainboardBlue,fromACmainboard,19.990935,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
mainboardGrey,toACmainboard,20.052332,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,20.08294375,64,AA 30 40 DC 0A F2 12 FA 00 90 01 4E 50 5A 00 06 A2 03 8E 8C 00 00 00 00 00 00 50 01 00 00 00 00 00 00 08 61 2E 72 B9 B3 00 01 0D 81 00 37 3C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A6 F0,0xAA,True
Channel 6,toACbusadapter_HAHB,20.09063625,16,AA C0 0F 00 00 00 00 00 00 00 00 00 00 3F F2 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,20.093061,38,AA BC 22 AC 00 00 00 00 00 03 02 40 01 2E 66 00 00 00 30 00 00 00 00 00 00 00 00 00 00 00 00 00 00 68 2A 04 00 2C,0xAA,True
mainboardGrey,toACmainboard,20.18279225,36,AA 20 24 04 5A 66 00 00 00 50 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 47,0xAA,True
mainboardBlue,fromACmainboard,20.24095325,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,20.29005675,44,55 BC 28 AC 00 00 00 00 00 03 02 C0 01 2E 65 7F 7F 00 00 00 00 00 69 3A 12 00 08 00 00 00 00 00 00 00 01 00 00 00 00 00 00 17 00 EF,0x55,True
mainboardGrey,toACmainboard,20.3023875,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,20.3562895,64,AA 31 40 00 5D 31 1B 61 2E 00 00 00 06 37 07 00 B7 88 34 B1 1E 00 0F 17 FE 05 03 03 02 00 00 00 00 00 F9 0A 01 06 00 5C 05 64 00 64 00 24 64 00 F0 51 67 00 00 00 00 00 00 00 00 00 00 00 EB 52,0xAA,True
Channel 6,toACbusadapter_HAHB,20.3909445,32,AA D0 20 01 00 90 80 5E 00 00 00 00 00 00 00 04 19 00 A2 06 00 00 00 00 00 00 00 00 00 C9 13 55,0xAA,True
mainboardGrey,toACmainboard,20.4628955,36,AA 20 24 04 5A 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 1C,0xAA,True
mainboardBlue,fromACmainboard,20.5208625,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
bidirectionalExtensionBoard,toACdisplay,20.54262625,38,AA BC 22 AC 00 00 00 00 00 03 02 93 80 80 90 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 69 00 E5 00 56,0xAA,True
mainboardGrey,toACmainboard,20.582298,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,20.61321975,64,AA 30 40 DC 0A F2 12 FA 00 90 01 4E 50 5A 00 06 A2 03 8E 8D 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2E 72 B9 B3 00 01 0D 81 00 37 3C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DB CA,0xAA,True
Channel 6,toACbusadapter_HAHB,20.6910025,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,20.711092,32,AA C0 00 00 00 00 10 30 94 80 5E 5F 89 00 2D 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 5B 55,0xAA,True
mainboardGrey,toACmainboard,20.71300425,36,AA 20 24 04 5A 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 1C,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,20.739954,44,55 BC 28 AC 00 00 00 00 00 03 02 93 00 00 94 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 90 00 00 00 00 80 80 80 80 00 00 59 00 EF,0x55,True
mainboardBlue,fromACmainboard,20.771208,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
mainboardGrey,toACmainboard,20.832329,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,20.8863215,64,AA 31 40 00 5D 31 1B 61 2E 00 00 00 06 37 07 00 B7 88 34 B1 1E 00 0F 17 FE 05 03 03 02 00 00 00 00 00 F9 0A 01 06 00 5C 05 64 00 64 00 24 64 00 F0 51 67 00 00 00 00 00 00 00 00 00 00 00 EB 52,0xAA,True
Channel 6,toACbusadapter_HAHB,20.9910815,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,20.9922915,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6A 7D 45 00 D9,0xAA,True
mainboardGrey,toACmainboard,20.99261775,36,AA 20 24 04 5A 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 1C,0xAA,True
Channel 7,fromACbusadapter_HAHB,21.01117225,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 90 80 5E BC D6 30 90 00 00 00 00 00 00 00 37 55,0xAA,True
mainboardBlue,fromACmainboard,21.05050825,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
mainboardGrey,toACmainboard,21.112278,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,21.143452,64,AA 30 40 DC 0A F2 12 FA 00 90 01 4E 50 5A 00 06 A2 03 8E 8D 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2E 72 B9 B3 00 01 0D 81 00 37 3C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DB CA,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,21.19030875,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 2E 65 7F 7F 00 00 00 00 00 69 3A 12 00 08 00 00 00 00 00 00 00 01 00 00 00 00 00 00 16 00 EF,0x55,True
mainboardGrey,toACmainboard,21.242767,36,AA 20 24 04 5A 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 1C,0xAA,True
Channel 6,toACbusadapter_HAHB,21.291077,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
mainboardBlue,fromACmainboard,21.3012545,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
Channel 7,fromACbusadapter_HAHB,21.311186,32,AA C0 00 00 00 00 10 30 94 80 5E 5F 89 00 2D 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 5B 55,0xAA,True
mainboardGrey,toACmainboard,21.36251425,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,21.41649075,64,AA 31 40 00 5D 31 1B 61 2E 00 00 00 06 37 07 00 B7 88 34 B1 1E 00 0F 17 FE 05 03 03 02 00 00 00 00 00 F9 0A 01 06 00 77 05 64 00 64 00 24 64 00 F0 51 67 00 00 00 00 00 00 00 00 00 00 00 4B D7,0xAA,True
mainboardGrey,toACmainboard,21.5229595,36,AA 20 24 04 5A 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 1C,0xAA,True
mainboardBlue,fromACmainboard,21.581094,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
Channel 6,toACbusadapter_HAHB,21.5911975,32,AA D0 20 01 00 90 80 5E 00 00 00 00 00 00 00 04 19 00 A2 06 00 00 00 00 00 00 00 00 00 C9 13 55,0xAA,True
mainboardGrey,toACmainboard,21.64250725,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,21.6731365,64,AA 30 40 DC 0A F2 12 FA 00 90 01 4E 50 5A 00 06 A2 03 8E 8D 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2E 72 B9 B3 00 01 0D 81 00 37 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E6 B5,0xAA,True
mainboardGrey,toACmainboard,21.77276725,36,AA 20 24 04 5A 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 1C,0xAA,True
mainboardBlue,fromACmainboard,21.83034775,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
Channel 6,toACbusadapter_HAHB,21.89113075,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
mainboardGrey,toACmainboard,21.8924435,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 7,fromACbusadapter_HAHB,21.91108175,32,AA C0 00 00 00 00 10 30 94 80 5E 5F 89 00 2D 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 5B 55,0xAA,True
mainboardBlue,fromACmainboard,21.9468355,64,AA 31 40 00 5D 31 1B 61 2E 00 00 00 06 37 07 00 B7 88 34 B1 1E 00 0F 17 FE 05 03 03 02 00 00 00 00 00 F9 0A 01 06 00 77 05 64 00 64 00 24 64 00 F0 51 67 00 00 00 00 00 00 00 00 00 00 00 4B D7,0xAA,True
mainboardGrey,toACmainboard,22.052791,36,AA 20 24 04 5A 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 1C,0xAA,True
bidirectionalExtensionBoard,toACdisplay,22.06632025,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 90 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E8 A7 E5 00 AF,0xAA,True
mainboardBlue,fromACmainboard,22.11118675,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
mainboardGrey,toACmainboard,22.17228075,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
Channel 6,toACbusadapter_HAHB,22.1912095,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
mainboardBlue,fromACmainboard,22.203404,64,AA 30 40 DC 0A F2 12 FA 00 90 01 4E 50 5A 00 06 A3 03 8E 8D 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2E 72 B9 B3 00 01 0D 81 00 37 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ED AD,0xAA,True
Channel 7,fromACbusadapter_HAHB,22.21140325,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 90 80 5E BC D6 30 90 00 00 00 00 00 00 00 37 55,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,22.26410675,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 94 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 90 00 00 00 00 80 80 80 80 00 00 58 00 EF,0x55,True
mainboardGrey,toACmainboard,22.30286625,36,AA 20 24 04 5A 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 1C,0xAA,True
mainboardBlue,fromACmainboard,22.36009575,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
wifiOrange,fromACdisplay,22.37459975,44,AA 2B AC 00 00 00 00 00 02 04 A5 5A 00 50 00 37 07 B9 DF 06 00 00 00 00 00 08 03 2E 2E 61 61 00 06 93 37 34 B3 B7 88 34 00 63 51 F1,0xAA,True
mainboardGrey,toACmainboard,22.42243075,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,22.4767405,64,AA 31 40 00 5D 31 1B 61 2E 00 00 00 06 37 07 00 B7 88 34 B1 1E 00 0F 17 FE 05 03 03 02 00 00 00 00 00 F9 0A 01 06 00 77 05 64 00 64 00 24 64 00 F0 51 67 00 00 00 00 00 00 00 00 00 00 00 4B D7,0xAA,True
Channel 6,toACbusadapter_HAHB,22.491351,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,22.5112925,32,AA C0 00 00 00 00 10 30 94 80 5E 5F 89 00 2D 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 5B 55,0xAA,True
mainboardGrey,toACmainboard,22.582918,36,AA 20 24 04 5A 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 1C,0xAA,True
mainboardBlue,fromACmainboard,22.641083,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
mainboardGrey,toACmainboard,22.7024645,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,22.733433,64,AA 30 40 DC 0A F2 12 FA 00 90 01 4E 50 5A 00 06 A3 03 8E 8D 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2E 72 B9 B3 00 01 0D 81 00 37 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ED AD,0xAA,True
Channel 6,toACbusadapter_HAHB,22.79151325,32,AA D0 20 01 00 90 80 5E 00 00 00 00 00 00 00 04 19 00 A2 06 00 00 00 00 00 00 00 00 00 C9 13 55,0xAA,True
mainboardGrey,toACmainboard,22.8326435,36,AA 20 24 04 5A 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 1C,0xAA,True
mainboardBlue,fromACmainboard,22.89074625,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
mainboardGrey,toACmainboard,22.95239775,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,23.0063755,64,AA 31 40 00 5D 31 1B 61 2E 00 00 00 06 37 07 00 B7 88 34 B1 1E 00 0F 17 FE 05 03 03 02 00 00 00 00 00 F9 0A 01 06 00 77 05 64 00 64 00 24 64 00 F0 51 67 00 00 00 00 00 00 00 00 00 00 00 4B D7,0xAA,True
Channel 6,toACbusadapter_HAHB,23.0914255,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,23.11153375,32,AA C0 00 00 00 00 10 30 94 80 5E 5F 89 00 2D 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 5B 55,0xAA,True
mainboardGrey,toACmainboard,23.11266875,36,AA 20 24 04 5A 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 1C,0xAA,True
bidirectionalExtensionBoard,toACdisplay,23.16537725,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6D 56 FF 00 00,0xAA,True
mainboardBlue,fromACmainboard,23.1707865,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
mainboardGrey,toACmainboard,23.232366,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,23.2639635,64,AA 30 40 DC 0A F2 12 FA 00 90 01 4E 50 5A 00 06 A3 03 8E 8D 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 2E 72 B9 B3 00 01 0D 81 00 37 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ED AD,0xAA,True
mainboardGrey,toACmainboard,23.36284325,36,AA 20 24 04 5A 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 1C,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,23.36432775,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 50 5A 00 06 DF 03 55 7F 37 3A 34 00 00 00 00 00 00 00 00 00 FD 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,23.39152525,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,23.41164675,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 90 80 5E BC D6 30 90 00 00 00 00 00 00 00 37 55,0xAA,True
mainboardBlue,fromACmainboard,23.42094675,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
mainboardGrey,toACmainboard,23.48261575,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,23.5366005,64,AA 31 40 00 5D 31 1B 61 2E 00 00 00 06 37 07 00 B7 88 34 B1 1E 00 0F 17 FE 05 03 03 02 00 00 00 00 00 F9 0A 01 06 00 77 05 64 00 64 00 24 64 00 F0 51 67 00 00 00 00 00 00 00 00 00 00 00 4B D7,0xAA,True
mainboardGrey,toACmainboard,23.6426765,36,AA 20 24 04 5A 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6E 1C,0xAA,True
Channel 6,toACbusadapter_HAHB,23.69160425,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
mainboardBlue,fromACmainboard,23.70021925,29,AA 20 1D 03 00 67 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 7C DD,0xAA,True
Channel 7,fromACbusadapter_HAHB,23.71156075,32,AA C0 00 00 00 00 10 30 94 80 5E 5F 89 00 2D 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 5B 55,0xAA,True
mainboardGrey,toACmainboard,23.76222925,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
