session,kind,gap_ms,ref_msg_type_hex,ref_start_s
Session 11,command_period,140.801,0x41,463.163865
Session 11,post_tx_total,106.426,0x41,463.198240
Session 11,reply_latency,56.610,0xb1,463.304665
Session 11,post_rx_silence,356.820,0xb1,463.428983
Session 11,command_period,481.138,0xb1,463.304665
Session 11,post_tx_total,455.096,0xb1,463.330707
Session 11,reply_latency,52.699,0x40,463.785803
Session 11,post_rx_silence,502.361,0x40,463.919752
Session 11,command_period,636.310,0x40,463.785803
Session 11,post_tx_total,597.769,0x40,463.824345
Session 11,reply_latency,50.858,0xb1,464.422113
Session 11,post_rx_silence,18128.851,0xb1,464.533388
Session 11,command_period,18240.125,0xb1,464.422113
Session 11,post_tx_total,18216.167,0xb1,464.446072
Session 11,command_period,4524.779,0x01,482.662239
Session 11,post_tx_total,4492.488,0x01,482.694530
Session 11,reply_latency,55.119,0x41,487.187018
Session 11,post_rx_silence,15.472,0x41,487.319220
Session 11,command_period,147.674,0x41,487.187018
Session 11,post_tx_total,113.299,0x41,487.221393
Session 11,reply_latency,55.933,0xb1,487.334692
Session 11,post_rx_silence,14.868,0xb1,487.458333
Session 11,command_period,138.509,0xb1,487.334692
Session 11,post_tx_total,112.468,0xb1,487.360734
Session 11,reply_latency,59.032,0x41,487.473201
Session 11,post_rx_silence,2981.598,0x41,487.600983
Session 11,command_period,3109.380,0x41,487.473201
Session 11,post_tx_total,3075.005,0x41,487.507576
Session 11,command_period,3002.113,0xa0,490.582581
Session 11,post_tx_total,2967.738,0xa0,490.616956
Session 11,command_period,1465.075,0xa0,493.584694
Session 11,post_tx_total,1430.700,0xa0,493.619069
Session 11,reply_latency,52.513,0x41,495.049770
Session 11,post_rx_silence,13.704,0x41,495.179366
Session 11,command_period,143.300,0x41,495.049770
Session 11,post_tx_total,108.925,0x41,495.084145
Session 11,reply_latency,57.644,0xb1,495.193069
Session 11,post_rx_silence,15.761,0xb1,495.318422
Session 11,command_period,141.113,0xb1,495.193069
Session 11,post_tx_total,115.071,0xb1,495.219111
Session 11,reply_latency,58.200,0x41,495.334182
Session 11,post_rx_silence,4849.703,0x41,495.461132
Session 11,command_period,4976.653,0x41,495.334182
Session 11,post_tx_total,4942.278,0x41,495.368558
Session 11,command_period,2740.299,0x01,500.310835
Session 11,post_tx_total,2708.007,0x01,500.343127
Session 11,reply_latency,51.630,0x41,503.051134
Session 11,post_rx_silence,13.545,0x41,503.179848
Session 11,command_period,142.259,0x41,503.051134
Session 11,post_tx_total,107.884,0x41,503.085510
Session 11,reply_latency,57.857,0xb1,503.193393
Session 11,post_rx_silence,16.485,0xb1,503.318959
Session 11,command_period,142.050,0xb1,503.193393
Session 11,post_tx_total,116.009,0xb1,503.219435
Session 11,reply_latency,57.513,0x41,503.335443
Session 11,post_rx_silence,2921.464,0x41,503.461706
Session 11,command_period,3047.727,0x41,503.335443
Session 11,post_tx_total,3013.352,0x41,503.369818
Session 11,command_period,4839.185,0xa0,506.383171
Session 11,post_tx_total,4804.810,0xa0,506.417546
Session 11,reply_latency,50.429,0x41,511.222356
Session 11,post_rx_silence,13.809,0x41,511.349868
Session 11,command_period,141.321,0x41,511.222356
Session 11,post_tx_total,106.946,0x41,511.256731
Session 11,reply_latency,57.361,0xb1,511.363677
Session 11,post_rx_silence,16.461,0xb1,511.488746
Session 11,command_period,141.529,0xb1,511.363677
Session 11,post_tx_total,115.488,0xb1,511.389719
Session 11,reply_latency,57.470,0x41,511.505206
Session 11,post_rx_silence,6831.221,0x41,511.631427
Session 11,command_period,6957.441,0x41,511.505206
Session 11,post_tx_total,6923.066,0x41,511.539581
Session 11,reply_latency,55.874,0x40,518.462648
Session 11,post_rx_silence,486.377,0x40,518.599772
Session 11,command_period,623.501,0x40,518.462648
Session 11,post_tx_total,584.959,0x40,518.501190
Session 11,reply_latency,56.933,0xb1,519.086149
Session 11,post_rx_silence,15979.941,0xb1,519.203498
Session 11,command_period,16097.291,0xb1,519.086149
Session 11,post_tx_total,16073.333,0xb1,519.110107
Session 11,reply_latency,57.685,0xb1,535.183440
Session 11,post_rx_silence,13.949,0xb1,535.308833
Session 11,command_period,139.342,0xb1,535.183440
Session 11,post_tx_total,113.301,0xb1,535.209481
Session 11,reply_latency,59.941,0x41,535.322782
Session 11,post_rx_silence,171.237,0x41,535.459806
Session 11,command_period,308.261,0x41,535.322782
Session 11,post_tx_total,273.887,0x41,535.357157
Session 11,reply_latency,51.643,0x41,535.631044
Session 11,post_rx_silence,1026.840,0x41,535.751436
Session 11,command_period,1147.233,0x41,535.631044
Session 11,post_tx_total,1112.858,0x41,535.665419
Session 11,reply_latency,60.446,0x40,536.778276
Session 11,post_rx_silence,488.573,0x40,536.919973
Session 11,command_period,630.270,0x40,536.778276
Session 11,post_tx_total,591.728,0x40,536.816818
Session 11,reply_latency,54.415,0xb1,537.408546
Session 11,post_rx_silence,5139.465,0xb1,537.523378
Session 11,command_period,5254.297,0xb1,537.408546
Session 11,post_tx_total,5230.338,0xb1,537.432505
Session 11,command_period,16216.430,0x01,542.662843
Session 11,post_tx_total,16184.138,0x01,542.695135
Session 11,reply_latency,59.886,0x40,558.879273
Session 11,post_rx_silence,631.913,0x40,559.020409
Session 11,command_period,773.049,0x40,558.879273
Session 11,post_tx_total,734.507,0x40,558.917814
Session 11,reply_latency,51.389,0xb1,559.652322
Session 11,post_rx_silence,2919.468,0xb1,559.764127
Session 11,command_period,3031.273,0xb1,559.652322
Session 11,post_tx_total,3007.315,0xb1,559.676280
Session 11,command_period,12364.515,0xa0,562.683595
Session 11,post_tx_total,12330.140,0xa0,562.717970
Session 11,reply_latency,56.052,0x41,575.048110
Session 11,post_rx_silence,14.851,0x41,575.181245
Session 11,command_period,147.986,0x41,575.048110
Session 11,post_tx_total,113.611,0x41,575.082484
Session 11,reply_latency,56.281,0xb1,575.196096
Session 11,post_rx_silence,15.040,0xb1,575.320085
Session 11,command_period,139.030,0xb1,575.196096
Session 11,post_tx_total,112.988,0xb1,575.222137
Session 11,reply_latency,58.635,0x41,575.335126
Session 11,post_rx_silence,7641.013,0x41,575.462511
Session 11,command_period,7768.398,0x41,575.335126
Session 11,post_tx_total,7734.023,0x41,575.369501
Session 11,command_period,113.932,0xa0,583.103524
Session 11,post_tx_total,79.557,0xa0,583.137899
Session 11,reply_latency,56.615,0x41,583.217456
Session 11,post_rx_silence,14.496,0x41,583.351154
Session 11,command_period,148.195,0x41,583.217456
Session 11,post_tx_total,113.820,0x41,583.251831
Session 11,reply_latency,56.679,0xb1,583.365651
Session 11,post_rx_silence,13.809,0xb1,583.490038
Session 11,command_period,138.197,0xb1,583.365651
Session 11,post_tx_total,112.155,0xb1,583.391692
Session 11,reply_latency,60.102,0x41,583.503847
Session 11,post_rx_silence,7463.962,0x41,583.632699
Session 11,command_period,7592.814,0x41,583.503847
Session 11,post_tx_total,7558.439,0x41,583.538222
Session 11,reply_latency,55.703,0xb1,591.096661
Session 11,post_rx_silence,14.577,0xb1,591.220073
Session 11,command_period,137.989,0xb1,591.096661
Session 11,post_tx_total,111.947,0xb1,591.122703
Session 11,reply_latency,59.222,0x41,591.234650
Session 11,post_rx_silence,16.787,0x41,591.362621
Session 11,command_period,144.758,0x41,591.234650
Session 11,post_tx_total,110.383,0x41,591.269025
Session 11,reply_latency,54.602,0x41,591.379408
Session 11,post_rx_silence,3100.790,0x41,591.511094
Session 11,command_period,3232.476,0x41,591.379408
Session 11,post_tx_total,3198.101,0x41,591.413783
Session 11,reply_latency,58.176,0x40,594.611884
Session 11,post_rx_silence,494.905,0x40,594.751310
Session 11,command_period,634.331,0x40,594.611884
Session 11,post_tx_total,595.790,0x40,594.650426
Session 11,reply_latency,58.466,0xb1,595.246215
Session 11,post_rx_silence,2919.680,0xb1,595.365098
Session 11,command_period,3038.563,0xb1,595.246215
Session 11,post_tx_total,3014.604,0xb1,595.270174
Session 11,command_period,7852.129,0xa0,598.284778
Session 11,post_tx_total,7817.754,0xa0,598.319153
Session 11,reply_latency,53.410,0x40,606.136907
Session 11,post_rx_silence,469.262,0x40,606.271566
Session 11,command_period,603.922,0x40,606.136907
Session 11,post_tx_total,565.380,0x40,606.175448
Session 11,reply_latency,54.109,0xb1,606.740828
Session 11,post_rx_silence,8930.554,0xb1,606.855354
Session 11,command_period,9045.080,0xb1,606.740828
Session 11,post_tx_total,9021.121,0xb1,606.764787
Session 11,command_period,4604.031,0xa0,615.785908
Session 11,post_tx_total,4569.656,0xa0,615.820283
Session 11,command_period,1949.129,0x01,620.389939
Session 11,post_tx_total,1916.838,0x01,620.422231
Session 11,reply_latency,51.599,0x40,622.339069
Session 11,post_rx_silence,519.707,0x40,622.471917
Session 11,command_period,652.556,0x40,622.339069
Session 11,post_tx_total,614.015,0x40,622.377610
Session 11,reply_latency,53.319,0xb1,622.991625
Session 11,post_rx_silence,8980.499,0xb1,623.105360
Session 11,command_period,9094.235,0xb1,622.991625
Session 11,post_tx_total,9070.276,0xb1,623.015583
Session 11,command_period,1597.336,0xa0,632.085859
Session 11,post_tx_total,1562.961,0xa0,632.120234
Session 11,reply_latency,57.683,0x40,633.683196
Session 11,post_rx_silence,500.293,0x40,633.822129
Session 11,command_period,639.226,0x40,633.683196
Session 11,post_tx_total,600.684,0x40,633.721737
Session 11,reply_latency,53.133,0xb1,634.322422
Session 11,post_rx_silence,6376.083,0xb1,634.435972
Session 11,command_period,6489.633,0xb1,634.322422
Session 11,post_tx_total,6465.675,0xb1,634.346380
Session 11,reply_latency,59.417,0x40,640.812055
Session 11,post_rx_silence,474.814,0x40,640.952722
Session 11,command_period,615.482,0x40,640.812055
Session 11,post_tx_total,576.940,0x40,640.850597
Session 11,reply_latency,58.475,0xb1,641.427537
Session 11,post_rx_silence,2946.852,0xb1,641.546429
Session 11,command_period,3065.744,0xb1,641.427537
Session 11,post_tx_total,3041.785,0xb1,641.451495
Session 11,command_period,6314.050,0xa0,644.493280
Session 11,post_tx_total,6279.675,0xa0,644.527655
Session 11,reply_latency,53.992,0x40,650.807330
Session 11,post_rx_silence,496.486,0x40,650.942572
Session 11,command_period,631.728,0x40,650.807330
Session 11,post_tx_total,593.186,0x40,650.845872
Session 11,reply_latency,56.849,0xb1,651.439058
Session 11,post_rx_silence,394.594,0xb1,651.556323
Session 11,command_period,511.860,0xb1,651.439058
Session 11,post_tx_total,487.901,0xb1,651.463016
Session 11,reply_latency,51.198,0xb1,651.950917
Session 11,post_rx_silence,5946.041,0xb1,652.039616
Session 11,command_period,6034.740,0xb1,651.950917
Session 11,post_tx_total,6017.031,0xb1,651.968626
Session 11,command_period,13234.520,0xa0,657.985657
Session 11,post_tx_total,13200.145,0xa0,658.020032
Session 11,reply_latency,55.440,0x41,671.220177
Session 11,post_rx_silence,15.464,0x41,671.352700
Session 11,command_period,147.987,0x41,671.220177
Session 11,post_tx_total,113.612,0x41,671.254552
Session 11,reply_latency,56.062,0xb1,671.368163
Session 11,post_rx_silence,13.594,0xb1,671.491933
Session 11,command_period,137.364,0xb1,671.368163
Session 11,post_tx_total,111.322,0xb1,671.394205
Session 11,reply_latency,60.293,0x41,671.505527
Session 11,post_rx_silence,2951.176,0x41,671.634570
Session 11,command_period,3080.219,0x41,671.505527
Session 11,post_tx_total,3045.845,0x41,671.539902
Session 11,command_period,4500.826,0xa0,674.585747
Session 11,post_tx_total,4466.451,0xa0,674.620121
Session 11,reply_latency,59.240,0x41,679.086573
Session 11,post_rx_silence,13.850,0x41,679.222896
Session 11,command_period,150.173,0x41,679.086573
Session 11,post_tx_total,115.798,0x41,679.120948
Session 11,reply_latency,57.266,0xb1,679.236746
Session 11,post_rx_silence,14.160,0xb1,679.361721
Session 11,command_period,139.134,0xb1,679.236746
Session 11,post_tx_total,113.093,0xb1,679.262788
Session 11,reply_latency,59.653,0x41,679.375880
Session 11,post_rx_silence,6214.807,0x41,679.504283
Session 11,command_period,6343.209,0x41,679.375880
Session 11,post_tx_total,6308.834,0x41,679.410255
Session 11,reply_latency,55.231,0xb5,685.719089
Session 11,post_rx_silence,466.193,0xb5,685.846196
Session 11,command_period,593.299,0xb5,685.719089
Session 11,post_tx_total,577.674,0xb5,685.734714
Session 11,reply_latency,50.961,0xb5,686.312389
Session 11,post_rx_silence,529.721,0xb5,686.434183
Session 11,command_period,651.515,0xb5,686.312389
Session 11,post_tx_total,634.848,0xb5,686.329055
Session 11,reply_latency,51.818,0x41,686.963904
Session 11,post_rx_silence,493.766,0x41,687.092805
Session 11,command_period,622.667,0x41,686.963904
Session 11,post_tx_total,588.292,0x41,686.998278
Session 11,reply_latency,56.766,0xb5,687.586571
Session 11,post_rx_silence,2971.366,0xb5,687.714170
Session 11,command_period,3098.965,0xb5,687.586571
Session 11,post_tx_total,3082.299,0xb5,687.603237
Session 11,command_period,5902.166,0xa0,690.685536
Session 11,post_tx_total,5867.791,0xa0,690.719911
Session 11,reply_latency,53.656,0x40,696.587702
Session 11,post_rx_silence,14963.242,0x40,696.722609
Session 11,command_period,15098.148,0x40,696.587702
Session 11,post_tx_total,15059.606,0x40,696.626244
Session 11,command_period,2791.641,0xa0,711.685850
Session 11,post_tx_total,2757.266,0xa0,711.720225
Session 11,reply_latency,54.475,0x40,714.477491
Session 11,post_rx_silence,17973.701,0x40,714.613216
Session 11,command_period,18109.426,0x40,714.477491
Session 11,post_tx_total,18070.884,0x40,714.516033
Session 11,command_period,7881.080,0xa0,732.586917
Session 11,post_tx_total,7846.705,0xa0,732.621292
Session 11,command_period,13098.302,0x01,740.467997
Session 11,post_tx_total,13066.010,0x01,740.500289
Session 11,command_period,3005.029,0x01,753.566299
Session 11,post_tx_total,2972.737,0x01,753.598590
Session 11,command_period,21513.320,0xb5,756.571328
Session 11,post_tx_total,21493.529,0xb5,756.591119
Session 11,reply_latency,51.406,0xb5,778.084648
Session 11,post_rx_silence,484.078,0xb5,778.207929
Session 11,command_period,607.359,0xb5,778.084648
Session 11,post_tx_total,591.734,0xb5,778.100273
Session 11,reply_latency,52.721,0xb5,778.692007
Session 11,post_rx_silence,569.618,0xb5,778.815560
Session 11,command_period,693.172,0xb5,778.692007
Session 11,post_tx_total,676.505,0xb5,778.708673
Session 11,reply_latency,51.791,0x41,779.385179
Session 11,post_rx_silence,496.397,0x41,779.514052
Session 11,command_period,625.271,0x41,779.385179
Session 11,post_tx_total,590.896,0x41,779.419554
Session 11,reply_latency,54.268,0xb5,780.010449
Session 11,post_rx_silence,2931.790,0xb5,780.135551
Session 11,command_period,3056.892,0xb5,780.010449
Session 11,post_tx_total,3040.225,0xb5,780.027116
Session 11,command_period,38316.905,0x01,783.067341
Session 11,post_tx_total,38284.613,0x01,783.099633
Session 11,reply_latency,53.409,0x41,821.384246
Session 11,post_rx_silence,1005.285,0x41,821.514738
Session 11,command_period,1135.777,0x41,821.384246
Session 11,post_tx_total,1101.402,0x41,821.418621
Session 11,reply_latency,55.962,0xb1,822.520023
Session 11,post_rx_silence,351.011,0xb1,822.643693
Session 11,command_period,474.681,0xb1,822.520023
Session 11,post_tx_total,448.639,0xb1,822.546065
Session 11,reply_latency,52.621,0x41,822.994704
Session 11,post_rx_silence,108.679,0x41,823.116075
Session 11,command_period,230.050,0x41,822.994704
Session 11,post_tx_total,195.675,0x41,823.029079
Session 11,reply_latency,52.581,0x41,823.224755
Session 11,post_rx_silence,57.481,0x41,823.346086
Session 11,command_period,178.813,0x41,823.224755
Session 11,post_tx_total,144.438,0x41,823.259130
Session 11,command_period,3023.046,,823.403567
Session 11,post_tx_total,3011.587,,823.415026
Session 11,reply_latency,52.977,0x00,826.426613
Session 11,post_rx_silence,2583.579,0x00,826.553548
Session 11,command_period,2710.514,0x00,826.426613
Session 11,post_tx_total,2678.223,0x00,826.458905
Session 11,reply_latency,58.653,0xb1,829.137127
Session 11,post_rx_silence,14.440,0xb1,829.263488
Session 11,command_period,140.800,0xb1,829.137127
Session 11,post_tx_total,114.759,0xb1,829.163169
Session 11,reply_latency,59.698,0x41,829.277928
Session 11,post_rx_silence,14.226,0x41,829.414709
Session 11,command_period,151.006,0x41,829.277928
Session 11,post_tx_total,116.632,0x41,829.312303
Session 11,reply_latency,58.533,0x41,829.428934
Session 11,post_rx_silence,6531.270,0x41,829.556217
Session 11,command_period,6658.553,0x41,829.428934
Session 11,post_tx_total,6624.178,0x41,829.463309
Session 11,reply_latency,55.719,0x40,836.087487
Session 11,post_rx_silence,466.432,0x40,836.224456
Session 11,command_period,603.401,0x40,836.087487
Session 11,post_tx_total,564.859,0x40,836.126029
Session 11,reply_latency,56.817,0xb1,836.690888
Session 11,post_rx_silence,299.336,0xb1,836.808121
Session 11,command_period,416.570,0xb1,836.690888
Session 11,post_tx_total,392.611,0xb1,836.714846
Session 11,reply_latency,59.894,0x41,837.107458
Session 11,post_rx_silence,18.299,0x41,837.244435
Session 11,command_period,155.277,0x41,837.107458
Session 11,post_tx_total,120.902,0x41,837.141832
Session 11,reply_latency,54.465,0x41,837.262734
Session 11,post_rx_silence,13.938,0x41,837.394283
Session 11,command_period,145.487,0x41,837.262734
Session 11,post_tx_total,111.112,0x41,837.297109
Session 11,reply_latency,57.426,0xb1,837.408221
Session 11,post_rx_silence,14.000,0xb1,837.533355
Session 11,command_period,139.134,0xb1,837.408221
Session 11,post_tx_total,113.093,0xb1,837.434262
Session 11,reply_latency,60.025,0x41,837.547355
Session 11,post_rx_silence,4991.074,0x41,837.676130
Session 11,command_period,5119.849,0x41,837.547355
Session 11,post_tx_total,5085.474,0x41,837.581730
Session 11,command_period,2665.108,0x01,842.667204
Session 11,post_tx_total,2632.817,0x01,842.699495
Session 11,reply_latency,52.929,0xb1,845.332312
Session 11,post_rx_silence,14.748,0xb1,845.452949
Session 11,command_period,135.385,0xb1,845.332312
Session 11,post_tx_total,109.343,0xb1,845.358354
Session 11,reply_latency,59.132,0x41,845.467697
Session 11,post_rx_silence,249.843,0x41,845.595578
Session 11,command_period,377.724,0x41,845.467697
Session 11,post_tx_total,343.350,0x41,845.502072
Session 11,reply_latency,51.654,0x41,845.845422
Session 11,post_rx_silence,7185.184,0x41,845.974159
Session 11,command_period,7313.921,0x41,845.845422
Session 11,post_tx_total,7279.546,0x41,845.879796
Session 11,reply_latency,57.140,0x41,853.159342
Session 11,post_rx_silence,13.661,0x41,853.285233
Session 11,command_period,139.551,0x41,853.159342
Session 11,post_tx_total,105.176,0x41,853.193717
Session 11,reply_latency,57.580,0x41,853.298893
Session 11,post_rx_silence,14.364,0x41,853.433557
Session 11,command_period,149.028,0x41,853.298893
Session 11,post_tx_total,114.653,0x41,853.333268
Session 11,reply_latency,56.919,0xb1,853.447921
Session 11,post_rx_silence,6947.475,0xb1,853.572549
Session 11,command_period,7072.102,0xb1,853.447921
Session 11,post_tx_total,7046.061,0xb1,853.473963
Session 11,command_period,612.982,0x01,860.520023
Session 11,post_tx_total,580.691,0x01,860.552315
Session 11,reply_latency,53.258,0x41,861.133005
Session 11,post_rx_silence,14.208,0x41,861.263347
Session 11,command_period,144.550,0x41,861.133005
Session 11,post_tx_total,110.175,0x41,861.167380
Session 11,reply_latency,56.905,0xb1,861.277555
Session 11,post_rx_silence,14.104,0xb1,861.402168
Session 11,command_period,138.717,0xb1,861.277555
Session 11,post_tx_total,112.676,0xb1,861.303597
Session 11,reply_latency,59.744,0x41,861.416273
Session 11,post_rx_silence,7731.446,0x41,861.544767
Session 11,command_period,7859.940,0x41,861.416273
Session 11,post_tx_total,7825.565,0x41,861.450648
Session 11,reply_latency,59.704,0x41,869.276213
Session 11,post_rx_silence,13.909,0x41,869.404666
Session 11,command_period,142.362,0x41,869.276213
Session 11,post_tx_total,107.988,0x41,869.310587
Session 11,reply_latency,57.079,0x41,869.418575
Session 11,post_rx_silence,13.824,0x41,869.552737
Session 11,command_period,147.987,0x41,869.418575
Session 11,post_tx_total,113.612,0x41,869.452950
Session 11,reply_latency,57.539,0xb1,869.566562
Session 11,post_rx_silence,4970.441,0xb1,869.691808
Session 11,command_period,5095.688,0xb1,869.566562
Session 11,post_tx_total,5069.646,0xb1,869.592603
Session 11,command_period,2484.630,0xb5,874.662249
Session 11,post_tx_total,2464.838,0xb5,874.682041
Session 11,reply_latency,59.143,0x41,877.146879
Session 11,post_rx_silence,13.739,0x41,877.283105
Session 11,command_period,149.965,0x41,877.146879
Session 11,post_tx_total,115.590,0x41,877.181254
Session 11,reply_latency,57.852,0xb1,877.296844
Session 11,post_rx_silence,14.719,0xb1,877.422404
Session 11,command_period,140.280,0xb1,877.296844
Session 11,post_tx_total,114.238,0xb1,877.322885
Session 11,reply_latency,59.002,0x41,877.437123
Session 11,post_rx_silence,7591.491,0x41,877.564875
Session 11,command_period,7719.243,0x41,877.437123
Session 11,post_tx_total,7684.868,0x41,877.471498
Session 11,reply_latency,59.762,0x41,885.156367
Session 11,post_rx_silence,13.953,0x41,885.293212
Session 11,command_period,150.798,0x41,885.156367
Session 11,post_tx_total,116.423,0x41,885.190742
Session 11,reply_latency,57.436,0xb1,885.307165
Session 11,post_rx_silence,14.406,0xb1,885.432310
Session 11,command_period,139.551,0xb1,885.307165
Session 11,post_tx_total,113.509,0xb1,885.333207
Session 11,reply_latency,59.549,0x41,885.446716
Session 11,post_rx_silence,7250.504,0x41,885.575014
Session 11,command_period,7378.802,0x41,885.446716
Session 11,post_tx_total,7344.427,0x41,885.481091
Session 11,command_period,341.691,0xa0,892.825518
Session 11,post_tx_total,307.316,0xa0,892.859893
Session 11,reply_latency,57.426,0xb1,893.167209
Session 11,post_rx_silence,14.417,0xb1,893.292343
Session 11,command_period,139.551,0xb1,893.167209
Session 11,post_tx_total,113.509,0xb1,893.193250
Session 11,reply_latency,59.135,0x41,893.306760
Session 11,post_rx_silence,14.684,0x41,893.442978
Session 11,command_period,150.902,0x41,893.306760
Session 11,post_tx_total,116.527,0x41,893.341135
Session 11,reply_latency,58.225,0x41,893.457662
Session 11,post_rx_silence,1157.205,0x41,893.584637
Session 11,command_period,1284.180,0x41,893.457662
Session 11,post_tx_total,1249.805,0x41,893.492037
Session 11,reply_latency,60.026,0x40,894.741842
Session 11,post_rx_silence,506.281,0x40,894.883118
Session 11,command_period,647.557,0x40,894.741842
Session 11,post_tx_total,609.016,0x40,894.780384
Session 11,reply_latency,57.074,0xb1,895.389399
Session 11,post_rx_silence,5979.214,0xb1,895.506890
Session 11,command_period,6096.705,0xb1,895.389399
Session 11,post_tx_total,6072.746,0xb1,895.413358
Session 11,command_period,15807.359,0xa0,901.486104
Session 11,post_tx_total,15772.984,0xa0,901.520479
Session 11,reply_latency,52.042,0x41,917.293463
Session 11,post_rx_silence,14.070,0x41,917.422589
Session 11,command_period,143.196,0x41,917.293463
Session 11,post_tx_total,108.821,0x41,917.327838
Session 11,reply_latency,58.776,0x41,917.436659
Session 11,post_rx_silence,14.108,0x41,917.564185
Session 11,command_period,141.633,0x41,917.436659
Session 11,post_tx_total,107.258,0x41,917.471034
Session 11,reply_latency,55.639,0xb1,917.578293
Session 11,post_rx_silence,2984.366,0xb1,917.701640
Session 11,command_period,3107.714,0xb1,917.578293
Session 11,post_tx_total,3081.672,0xb1,917.604334
Session 12,reply_latency,50.760,0x41,5.903556
Session 12,post_rx_silence,13.894,0x41,6.031400
Session 12,command_period,141.738,0x41,5.903556
Session 12,post_tx_total,107.363,0x41,5.937931
Session 12,reply_latency,57.127,0xb1,6.045294
Session 12,post_rx_silence,14.403,0xb1,6.170129
Session 12,command_period,139.238,0xb1,6.045294
Session 12,post_tx_total,113.197,0xb1,6.071336
Session 12,reply_latency,59.733,0x41,6.184532
Session 12,post_rx_silence,7462.353,0x41,6.313015
Session 12,command_period,7590.837,0x41,6.184532
Session 12,post_tx_total,7556.462,0x41,6.218907
Session 12,reply_latency,58.589,0x41,13.775369
Session 12,post_rx_silence,13.980,0x41,13.911042
Session 12,command_period,149.653,0x41,13.775369
Session 12,post_tx_total,115.277,0x41,13.809744
Session 12,reply_latency,57.307,0xb1,13.925021
Session 12,post_rx_silence,13.806,0xb1,14.050037
Session 12,command_period,138.822,0xb1,13.925021
Session 12,post_tx_total,112.780,0xb1,13.951063
Session 12,reply_latency,60.160,0x41,14.063843
Session 12,post_rx_silence,1816.574,0x41,14.192754
Session 12,command_period,1945.484,0x41,14.063843
Session 12,post_tx_total,1911.109,0x41,14.098218
Session 12,reply_latency,50.492,0x40,16.009328
Session 12,post_rx_silence,492.696,0x40,16.141070
Session 12,command_period,624.438,0x40,16.009328
Session 12,post_tx_total,585.896,0x40,16.047869
Session 12,reply_latency,50.460,0xb1,16.633765
Session 12,post_rx_silence,2998.919,0xb1,16.744643
Session 12,command_period,3109.797,0xb1,16.633765
Session 12,post_tx_total,3085.838,0xb1,16.657724
Session 12,command_period,5361.251,0xa0,19.743562
Session 12,post_tx_total,5326.876,0xa0,19.777937
Session 12,reply_latency,54.355,0x40,25.104813
Session 12,post_rx_silence,475.815,0x40,25.240419
Session 12,command_period,611.420,0x40,25.104813
Session 12,post_tx_total,572.878,0x40,25.143355
Session 12,reply_latency,57.566,0xb1,25.716234
Session 12,post_rx_silence,9498.736,0xb1,25.834216
Session 12,command_period,9616.719,0xb1,25.716234
Session 12,post_tx_total,9592.760,0xb1,25.740192
Session 12,reply_latency,56.503,0x40,35.332952
Session 12,post_rx_silence,486.685,0x40,35.470705
Session 12,command_period,624.438,0x40,35.332952
Session 12,post_tx_total,585.896,0x40,35.371494
Session 12,reply_latency,56.458,0xb1,35.957390
Session 12,post_rx_silence,2969.281,0xb1,36.074265
Session 12,command_period,3086.156,0xb1,35.957390
Session 12,post_tx_total,3062.198,0xb1,35.981349
Session 12,command_period,3001.697,0xa0,39.043546
Session 12,post_tx_total,2967.322,0xa0,39.077921
Session 12,command_period,11887.544,0xa0,42.045243
Session 12,post_tx_total,11853.169,0xa0,42.079618
Session 12,reply_latency,50.618,0x41,53.932787
Session 12,post_rx_silence,13.933,0x41,54.060488
Session 12,command_period,141.634,0x41,53.932787
Session 12,post_tx_total,107.259,0x41,53.967162
Session 12,reply_latency,58.953,0x41,54.074421
Session 12,post_rx_silence,14.348,0x41,54.202123
Session 12,command_period,142.050,0x41,54.074421
Session 12,post_tx_total,107.675,0x41,54.108796
Session 12,reply_latency,55.184,0xb1,54.216471
Session 12,post_rx_silence,2983.989,0xb1,54.339363
Session 12,command_period,3106.881,0xb1,54.216471
Session 12,post_tx_total,3080.839,0xb1,54.242513
Session 12,command_period,3005.342,0x01,57.323352
Session 12,post_tx_total,2973.050,0x01,57.355643
Session 12,command_period,1459.972,0xb5,60.328693
Session 12,post_tx_total,1440.181,0xb5,60.348485
Session 12,reply_latency,54.408,0x41,61.788666
Session 12,post_rx_silence,13.579,0x41,61.920157
Session 12,command_period,145.070,0x41,61.788666
Session 12,post_tx_total,110.695,0x41,61.823041
Session 12,reply_latency,59.158,0x41,61.933736
Session 12,post_rx_silence,14.038,0x41,62.061644
Session 12,command_period,141.946,0x41,61.933736
Session 12,post_tx_total,107.571,0x41,61.968111
Session 12,reply_latency,55.548,0xb1,62.075682
Session 12,post_rx_silence,2986.957,0xb1,62.198938
Session 12,command_period,3110.213,0xb1,62.075682
Session 12,post_tx_total,3084.171,0xb1,62.101724
Session 12,reply_latency,52.826,0x40,65.185895
Session 12,post_rx_silence,476.824,0x40,65.319971
Session 12,command_period,610.900,0x40,65.185895
Session 12,post_tx_total,572.358,0x40,65.224437
Session 12,reply_latency,56.659,0xb1,65.796795
Session 12,post_rx_silence,2929.298,0xb1,65.913871
Session 12,command_period,3046.374,0xb1,65.796795
Session 12,post_tx_total,3022.415,0xb1,65.820753
Session 12,command_period,14651.379,0xa0,68.843169
Session 12,post_tx_total,14617.004,0xa0,68.877544
Session 12,reply_latency,58.933,0xb0,83.494547
Session 12,post_rx_silence,197.246,0xb0,83.603480
