channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
Channel 6,toACbusadapter_HAHB,34.853341,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,34.8733835,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 81 04 58 BC D6 32 58 00 00 00 00 00 00 00 F9 55,0xAA,True
mainboardBlue,fromACmainboard,34.90938075,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
mainboardGrey,toACmainboard,34.970981,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,35.00127525,64,AA 30 40 52 08 2E 09 64 00 F4 01 1F 00 00 00 01 AB 02 47 47 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 11 D3 00 02 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2C 14,0xAA,True
mainboardGrey,toACmainboard,35.101288,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
Channel 6,toACbusadapter_HAHB,35.1534305,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
mainboardBlue,fromACmainboard,35.15948675,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
Channel 7,fromACbusadapter_HAHB,35.17338375,32,AA C0 00 00 05 00 10 30 81 08 58 52 57 00 28 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 2B 55,0xAA,True
mainboardGrey,toACmainboard,35.221154,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
bidirectionalExtensionBoard,toACdisplay,35.24895575,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E5 B0 CA 00 A6,0xAA,True
mainboardBlue,fromACmainboard,35.274788,64,AA 31 40 00 4E 5A 1B 61 3C 00 00 00 00 4A 07 00 B7 88 34 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FE 09 00 00 00 33 00 64 00 64 00 60 64 00 F0 00 14 00 00 00 00 00 00 00 00 00 00 00 4F 5B,0xAA,True
mainboardGrey,toACmainboard,35.381245,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,35.43993725,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,35.446709,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 A8 14 7F 7F 00 00 00 00 00 5C 3C 0C 00 03 00 00 00 00 00 00 00 01 00 00 00 00 00 00 03 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,35.4535095,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,35.473484,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 81 04 58 BC D6 32 58 00 00 00 00 00 00 00 F9 55,0xAA,True
mainboardGrey,toACmainboard,35.510926,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,35.541439,64,AA 30 40 52 08 2E 09 64 00 F4 01 1F 00 00 00 01 AB 02 47 47 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 11 D3 00 02 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2C 14,0xAA,True
mainboardGrey,toACmainboard,35.64126575,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,35.69919625,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
Channel 6,toACbusadapter_HAHB,35.75374475,32,AA D0 20 01 00 81 04 58 00 00 00 00 00 00 00 04 18 00 60 32 00 00 00 00 00 00 00 00 00 A1 E3 55,0xAA,True
mainboardGrey,toACmainboard,35.76092225,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,35.8149315,64,AA 31 40 00 4E 5A 1B 61 3C 00 00 00 00 4A 07 00 B7 88 34 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FE 09 00 00 00 33 00 64 00 64 00 60 64 00 F0 00 14 00 00 00 00 00 00 00 00 00 00 00 4F 5B,0xAA,True
mainboardGrey,toACmainboard,35.921089,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,35.9791115,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
mainboardGrey,toACmainboard,36.04092375,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
Channel 6,toACbusadapter_HAHB,36.05367775,16,AA C4 03 00 00 00 A5 5A 00 00 00 00 00 3B FF 55,0xAA,True
mainboardBlue,fromACmainboard,36.0729,64,AA 30 40 52 08 2E 09 C8 00 F4 01 1F 00 00 00 01 AB 02 47 47 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 11 D3 00 02 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 8C 50,0xAA,True
mainboardGrey,toACmainboard,36.17118175,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,36.22912575,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
wifiOrange,fromACdisplay,36.25309025,44,AA 2B AC 00 00 00 00 00 02 04 A6 10 16 00 00 00 00 02 00 00 00 00 00 FE 09 00 00 00 33 00 00 00 00 00 00 00 00 00 00 00 00 EB 33 FD,0xAA,True
mainboardGrey,toACmainboard,36.29086225,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,36.34511925,64,AA 31 40 00 4E 5A 1B 61 3C 00 00 00 00 4A 07 00 B7 88 34 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FE 09 00 00 00 33 00 64 00 64 00 60 64 00 F0 00 14 00 00 00 00 00 00 00 00 00 00 00 4F 5B,0xAA,True
bidirectionalExtensionBoard,toACdisplay,36.3481525,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 81 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6A D6 6D 00 80,0xAA,True
Channel 6,toACbusadapter_HAHB,36.3537985,32,AA D0 20 01 00 81 04 58 00 00 00 00 00 00 00 04 18 00 60 32 00 00 00 00 00 00 00 00 00 A1 E3 55,0xAA,True
mainboardGrey,toACmainboard,36.45119825,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,36.50964025,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,36.54676925,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 81 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 58 00 00 00 00 80 80 80 80 00 00 A3 00 EF,0x55,True
mainboardGrey,toACmainboard,36.57078625,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,36.601265,64,AA 30 40 52 08 2E 09 C8 00 F4 01 1F 00 00 00 01 AB 02 47 47 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AE B3 00 01 11 D3 00 02 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 62 79,0xAA,True
Channel 6,toACbusadapter_HAHB,36.6537525,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,36.67387075,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 81 04 58 BC D6 32 58 00 00 00 00 00 00 00 F9 55,0xAA,True
mainboardGrey,toACmainboard,36.701178,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,36.759113,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
mainboardGrey,toACmainboard,36.82084975,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,36.87498375,64,AA 31 40 00 4E 5A 1B 61 3C 00 00 00 00 4A 07 00 B7 88 34 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FE 09 00 00 00 33 00 64 00 64 00 60 64 00 F0 00 14 00 00 00 00 00 00 00 00 00 00 00 4F 5B,0xAA,True
Channel 6,toACbusadapter_HAHB,36.9538315,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,36.97380375,32,AA C0 00 00 05 00 10 30 81 08 58 52 57 00 28 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 2B 55,0xAA,True
mainboardGrey,toACmainboard,36.98111775,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,37.039497,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
mainboardGrey,toACmainboard,37.10088375,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,37.1315095,64,AA 30 40 52 08 2E 09 C8 00 F4 01 1F 00 00 00 01 AB 02 47 47 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AE B3 00 01 11 D4 00 02 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5F 7B,0xAA,True
mainboardGrey,toACmainboard,37.23120775,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
Channel 6,toACbusadapter_HAHB,37.253921,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,37.27382575,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 81 04 58 BC D6 32 58 00 00 00 00 00 00 00 F9 55,0xAA,True
mainboardBlue,fromACmainboard,37.289217,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
mainboardGrey,toACmainboard,37.35108425,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,37.4049755,64,AA 31 40 00 4E 5A 1B 61 3C 00 00 00 00 4A 07 00 B7 88 34 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FE 09 00 00 00 33 00 64 00 64 00 60 64 00 F0 00 14 00 00 00 00 00 00 00 00 00 00 00 4F 5B,0xAA,True
bidirectionalExtensionBoard,toACdisplay,37.44732475,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ED DA 7F 00 7C,0xAA,True
mainboardGrey,toACmainboard,37.511416,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
Channel 6,toACbusadapter_HAHB,37.55414575,32,AA D0 20 01 00 81 04 58 00 00 00 00 00 00 00 04 18 00 60 32 00 00 00 00 00 00 00 00 00 A1 E3 55,0xAA,True
mainboardBlue,fromACmainboard,37.569003,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
mainboardGrey,toACmainboard,37.6308935,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,37.6447875,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 00 00 00 01 E7 02 48 4D 36 3C 18 00 00 00 00 00 00 00 00 00 FF 00 EF,0x55,True
mainboardBlue,fromACmainboard,37.66123375,64,AA 30 40 52 08 2E 09 C8 00 F4 01 1F 00 00 00 01 AB 02 47 46 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AE B3 00 01 11 D4 00 02 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2C AF,0xAA,True
mainboardGrey,toACmainboard,37.76127825,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,37.81847425,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
Channel 6,toACbusadapter_HAHB,37.854079,16,AA C4 04 00 00 00 A5 5A 00 00 00 00 00 3B FE 55,0xAA,True
mainboardGrey,toACmainboard,37.88099725,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,37.934306,64,AA 31 40 00 4E 5A 1B 61 3C 00 00 00 00 4A 07 00 B7 88 34 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FE 09 00 00 00 33 00 64 00 64 00 60 64 00 F0 00 14 00 00 00 00 00 00 00 00 00 00 00 4F 5B,0xAA,True
mainboardGrey,toACmainboard,38.04117525,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,38.0995985,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
Channel 6,toACbusadapter_HAHB,38.1542205,32,AA D0 20 01 00 81 04 58 00 00 00 00 00 00 00 04 18 00 60 32 00 00 00 00 00 00 00 00 00 A1 E3 55,0xAA,True
mainboardGrey,toACmainboard,38.16073275,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,38.19152275,64,AA 30 40 52 08 2E 09 C8 00 F4 01 1F 00 00 00 01 AB 02 47 47 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AE B3 00 01 11 D4 00 02 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5F 7B,0xAA,True
mainboardGrey,toACmainboard,38.291286,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,38.349098,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
mainboardGrey,toACmainboard,38.41092075,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,38.454362,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
mainboardBlue,fromACmainboard,38.4647695,64,AA 31 40 00 4E 5A 1B 61 3C 00 00 00 00 4A 07 00 B7 88 34 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FE 09 00 00 00 33 00 64 00 64 00 60 64 00 F0 00 14 00 00 00 00 00 00 00 00 00 00 00 4F 5B,0xAA,True
Channel 7,fromACbusadapter_HAHB,38.47443475,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 81 04 58 BC D6 32 58 00 00 00 00 00 00 00 F9 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,38.5465,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 77 F1 F4 00 65,0xAA,True
mainboardGrey,toACmainboard,38.5712335,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,38.62917375,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
mainboardGrey,toACmainboard,38.690864,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,38.7210835,64,AA 30 40 52 08 2E 09 C8 00 F4 01 1F 00 00 00 01 AB 02 47 47 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AE B3 00 01 11 D4 00 02 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5F 7B,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,38.744502,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 42 47 47 00 00 00 00 00 00 40 01 00 00 00 00 00 00 00 00 00 00 38 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,38.754243,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,38.7742835,32,AA C0 00 00 05 00 10 30 81 08 58 52 57 00 2C 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 27 55,0xAA,True
mainboardGrey,toACmainboard,38.82131775,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,38.880097,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
mainboardGrey,toACmainboard,38.951144,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,39.004697,64,AA 31 40 00 4E 5A 1B 61 3C 00 00 00 00 4A 07 00 B7 88 34 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FE 09 00 00 00 33 00 64 00 64 00 60 64 00 F0 00 14 00 00 00 00 00 00 00 00 00 00 00 4F 5B,0xAA,True
Channel 6,toACbusadapter_HAHB,39.0543325,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,39.07445375,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 81 04 58 BC D6 32 58 00 00 00 00 00 00 00 F9 55,0xAA,True
mainboardGrey,toACmainboard,39.11141525,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,39.168852,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
mainboardGrey,toACmainboard,39.23085575,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
wifiOrange,fromACdisplay,39.253216,44,AA 2B AC 00 00 00 00 00 02 04 A2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EB 6D 29,0xAA,True
mainboardBlue,fromACmainboard,39.26238875,64,AA 30 40 52 08 2E 09 C8 00 F4 01 1F 00 00 00 01 AB 02 47 46 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AE B3 00 01 11 D4 00 02 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2C AF,0xAA,True
Channel 6,toACbusadapter_HAHB,39.3545365,32,AA D0 20 01 00 81 04 58 00 00 00 00 00 00 00 04 18 00 60 32 00 00 00 00 00 00 00 00 00 A1 E3 55,0xAA,True
mainboardGrey,toACmainboard,39.3614335,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,39.419799,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
mainboardGrey,toACmainboard,39.48095825,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,39.53441475,64,AA 31 40 00 4E 5A 1B 61 3C 00 00 00 00 4A 07 00 B7 88 34 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FE 09 00 00 00 33 00 64 00 64 00 60 64 00 F0 00 14 00 00 00 00 00 00 00 00 00 00 00 4F 5B,0xAA,True
mainboardGrey,toACmainboard,39.64120175,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
bidirectionalExtensionBoard,toACdisplay,39.6456465,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 1F 69 00 37,0xAA,True
Channel 6,toACbusadapter_HAHB,39.6544905,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,39.674574,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 81 04 58 BC D6 32 58 00 00 00 00 00 00 00 F9 55,0xAA,True
mainboardBlue,fromACmainboard,39.6988035,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
mainboardGrey,toACmainboard,39.7610425,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,39.79261525,64,AA 30 40 52 08 2E 09 C8 00 F4 01 1F 00 00 00 01 AB 02 47 47 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AE B3 00 01 11 D4 00 02 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5F 7B,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,39.842804,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 03 00 00 00 00 00 08 61 3C 72 AE B3 00 00 00 00 00 00 00 00 00 CE 00 EF,0x55,True
mainboardGrey,toACmainboard,39.89135425,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,39.9495915,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
Channel 6,toACbusadapter_HAHB,39.9545695,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,39.9745995,32,AA C0 00 00 05 00 10 30 81 08 58 52 57 00 2C 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 27 55,0xAA,True
mainboardGrey,toACmainboard,40.01098,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,40.06484175,64,AA 31 40 00 4E 5A 1B 61 3C 00 00 00 00 4A 07 00 B7 88 34 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FE 09 00 00 00 33 00 64 00 64 00 60 64 00 F0 00 14 00 00 00 00 00 00 00 00 00 00 00 4F 5B,0xAA,True
mainboardGrey,toACmainboard,40.17124825,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,40.2292225,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
Channel 6,toACbusadapter_HAHB,40.254659,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,40.27477575,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 81 04 58 BC D6 32 58 00 00 00 00 00 00 00 F9 55,0xAA,True
mainboardGrey,toACmainboard,40.29066975,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,40.3212095,64,AA 30 40 52 08 2E 09 C8 00 F4 01 1F 00 00 00 01 AB 02 47 47 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AE B3 00 01 11 D4 00 02 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5F 7B,0xAA,True
mainboardGrey,toACmainboard,40.421235,36,AA 20 24 02 4E 14 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 1C,0xAA,True
mainboardBlue,fromACmainboard,40.4800645,29,AA 20 1D 02 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 3D 70,0xAA,True
mainboardGrey,toACmainboard,40.55083725,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,40.55489425,32,AA D0 20 01 00 81 04 58 00 00 00 00 00 00 00 04 18 00 60 32 00 00 00 00 00 00 00 00 00 A1 E3 55,0xAA,True
mainboardBlue,fromACmainboard,40.60423825,64,AA 31 40 00 4E 5A 1B 61 3C 00 00 00 00 4A 07 00 B7 88 34 B1 1E 00 10 16 00 00 00 00 03 00 00 00 00 00 FE 09 00 00 00 33 00 64 00 64 00 60 64 00 F0 00 14 00 00 00 00 00 00 00 00 00 00 00 7E 2B,0xAA,True
