Time [s],Channel 6,Channel 7
2.533702750,0,1
2.533704500,1,1
2.533723500,1,0
2.533725000,0,0
2.533744500,0,1
2.533746000,1,1
2.533765250,1,0
2.533766500,0,0
2.533786000,0,1
2.533787750,1,1
2.533890250,1,0
2.533891750,0,0
2.533911000,0,1
2.533912750,1,1
2.533932000,1,0
2.533933250,0,0
2.533952750,0,1
2.533954500,1,1
2.533973500,1,0
2.533975000,0,0
2.533994500,0,1
2.533996000,1,1
2.534015250,1,0
2.534016500,0,0
2.534036000,0,1
2.534037750,1,1
2.534057000,1,0
2.534058250,0,0
2.534077750,0,1
2.534079500,1,1
2.534098500,1,0
2.534100000,0,0
2.534119500,0,1
2.534121000,1,1
2.534140250,1,0
2.534141750,0,0
2.534161000,0,1
2.534162750,1,1
2.534182000,1,0
2.534183250,0,0
2.534202750,0,1
2.534204500,1,1
2.534223500,1,0
2.534225000,0,0
2.534244500,0,1
2.534246000,1,1
2.534265250,1,0
2.534266500,0,0
2.534286000,0,1
2.534287750,1,1
2.534307000,1,0
2.534308250,0,0
2.534327750,0,1
2.534329500,1,1
2.534515250,1,0
2.534516750,0,0
2.534536000,0,1
2.534537750,1,1
2.534723500,1,0
2.534725250,0,0
2.534744500,0,1
2.534746000,1,1
2.534765250,1,0
2.534766500,0,0
2.534786000,0,1
2.534787750,1,1
2.534807000,1,0
2.534808250,0,0
2.534827750,0,1
2.534829500,1,1
2.534848500,1,0
2.534850000,0,0
2.534869500,0,1
2.534871250,1,1
2.534890250,1,0
2.534891750,0,0
2.534911000,0,1
2.534912750,1,1
2.534932000,1,0
2.534933250,0,0
2.534952750,0,1
2.534954500,1,1
2.534973500,1,0
2.534975000,0,0
2.534994500,0,1
2.534996000,1,1
2.535015250,1,0
2.535016500,0,0
2.535036000,0,1
2.535037750,1,1
2.535057000,1,0
2.535058250,0,0
2.535077750,0,1
2.535079500,1,1
2.535098500,1,0
2.535100000,0,0
2.535119500,0,1
2.535121000,1,1
2.535140250,1,0
2.535141750,0,0
2.535161000,0,1
2.535162750,1,1
2.535182000,1,0
2.535183250,0,0
2.535202750,0,1
2.535204500,1,1
2.535223500,1,0
2.535225000,0,0
2.535244500,0,1
2.535246000,1,1
2.535265250,1,0
2.535266500,0,0
2.535286000,0,1
2.535287750,1,1
2.535307000,1,0
2.535308250,0,0
2.535327750,0,1
2.535329500,1,1
2.535348500,1,0
2.535350000,0,0
2.535369500,0,1
2.535371000,1,1
2.535390250,1,0
2.535391750,0,0
2.535411000,0,1
2.535412750,1,1
2.535432000,1,0
2.535433250,0,0
2.535452750,0,1
2.535454500,1,1
2.535473500,1,0
2.535475000,0,0
2.535494500,0,1
2.535496000,1,1
2.535515250,1,0
2.535516750,0,0
2.535536000,0,1
2.535537750,1,1
2.535557000,1,0
2.535558250,0,0
2.535577750,0,1
2.535579500,1,1
2.535598500,1,0
2.535600000,0,0
2.535619500,0,1
2.535621000,1,1
2.535682000,1,0
2.535683500,0,0
2.535702750,0,1
2.535704500,1,1
2.535723500,1,0
2.535725000,0,0
2.535744500,0,1
2.535746250,1,1
2.535765250,1,0
2.535766750,0,0
2.535786000,0,1
2.535787750,1,1
2.535807000,1,0
2.535808250,0,0
2.535827750,0,1
2.535829500,1,1
2.535848500,1,0
2.535850000,0,0
2.535869500,0,1
2.535871000,1,1
2.535890250,1,0
2.535891500,0,0
2.535911000,0,1
2.535912750,1,1
2.535932000,1,0
2.535933250,0,0
2.535952750,0,1
2.535954500,1,1
2.535973500,1,0
2.535975000,0,0
2.535994500,0,1
2.535996000,1,1
2.536015250,1,0
2.536016750,0,0
2.536036000,0,1
2.536037750,1,1
2.536057000,1,0
2.536058250,0,0
2.536077750,0,1
2.536079500,1,1
2.536098500,1,0
2.536100000,0,0
2.536119500,0,1
2.536121000,1,1
2.536140250,1,0
2.536141500,0,0
2.536161000,0,1
2.536162750,1,1
2.536182000,1,0
2.536183250,0,0
2.536202750,0,1
2.536204500,1,1
2.536223500,1,0
2.536225000,0,0
2.536244500,0,1
2.536246000,1,1
2.536265250,1,0
2.536266500,0,0
2.536286000,0,1
2.536287750,1,1
2.536307000,1,0
2.536308250,0,0
2.536327750,0,1
2.536329500,1,1
2.536348500,1,0
2.536350000,0,0
2.536369500,0,1
2.536371000,1,1
2.536390250,1,0
2.536391500,0,0
2.536411000,0,1
2.536412750,1,1
2.536432000,1,0
2.536433250,0,0
2.536452750,0,1
2.536454500,1,1
2.536473500,1,0
2.536475000,0,0
2.536494500,0,1
2.536496000,1,1
2.536515250,1,0
2.536516750,0,0
2.536536000,0,1
2.536537750,1,1
2.536557000,1,0
2.536558250,0,0
2.536577750,0,1
2.536579500,1,1
2.536598500,1,0
2.536600000,0,0
2.536619500,0,1
2.536621000,1,1
2.536640250,1,0
2.536641500,0,0
2.536661000,0,1
2.536662750,1,1
2.536682000,1,0
2.536683250,0,0
2.536702750,0,1
2.536704500,1,1
2.536723500,1,0
2.536725000,0,0
2.536744500,0,1
2.536746000,1,1
2.536765250,1,0
2.536766500,0,0
2.536786000,0,1
2.536787750,1,1
2.536807000,1,0
2.536808250,0,0
2.536827750,0,1
2.536829500,1,1
2.536848500,1,0
2.536850000,0,0
2.536869500,0,1
2.536871000,1,1
2.536890250,1,0
2.536891500,0,0
2.536911000,0,1
2.536912750,1,1
2.536932000,1,0
2.536933250,0,0
2.536952750,0,1
2.536954500,1,1
2.536973500,1,0
2.536975000,0,0
2.536994500,0,1
2.536996000,1,1
2.537015250,1,0
2.537016500,0,0
2.537036000,0,1
2.537037750,1,1
2.537057000,1,0
2.537058250,0,0
2.537077750,0,1
2.537079500,1,1
2.537098500,1,0
2.537100000,0,0
2.537119500,0,1
2.537121000,1,1
2.537140250,1,0
2.537141500,0,0
2.537161000,0,1
2.537162750,1,1
2.537182000,1,0
2.537183250,0,0
2.537202750,0,1
2.537204500,1,1
2.537223500,1,0
2.537225000,0,0
2.537244500,0,1
2.537246000,1,1
2.537265250,1,0
2.537266500,0,0
2.537286000,0,1
2.537287750,1,1
2.537307000,1,0
2.537308250,0,0
2.537327750,0,1
2.537329500,1,1
2.537348500,1,0
2.537350000,0,0
2.537369500,0,1
2.537371000,1,1
2.537390250,1,0
2.537391500,0,0
2.537411000,0,1
2.537412750,1,1
2.537432000,1,0
2.537433250,0,0
2.537452750,0,1
2.537454500,1,1
2.537473500,1,0
2.537475000,0,0
2.537494500,0,1
2.537496000,1,1
2.537515250,1,0
2.537516500,0,0
2.537536000,0,1
2.537537750,1,1
2.537557000,1,0
2.537558250,0,0
2.537577750,0,1
2.537579500,1,1
2.537598500,1,0
2.537600000,0,0
2.537619500,0,1
2.537621000,1,1
2.537640250,1,0
2.537641500,0,0
2.537661000,0,1
2.537662750,1,1
2.537682000,1,0
2.537683250,0,0
2.537702750,0,1
2.537704500,1,1
2.537723500,1,0
2.537725000,0,0
2.537744500,0,1
2.537746000,1,1
2.537765250,1,0
2.537766500,0,0
2.537786000,0,1
2.537787750,1,1
2.537807000,1,0
2.537808250,0,0
2.537827750,0,1
2.537829500,1,1
2.537848500,1,0
2.537850000,0,0
2.537869500,0,1
2.537871000,1,1
2.537890250,1,0
2.537891500,0,0
2.537911000,0,1
2.537912750,1,1
2.537932000,1,0
2.537933250,0,0
2.537952750,0,1
2.537954500,1,1
2.537973500,1,0
2.537975000,0,0
2.537994500,0,1
2.537996000,1,1
2.538015250,1,0
2.538016500,0,0
2.538036000,0,1
2.538037750,1,1
2.538057000,1,0
2.538058250,0,0
2.538077750,0,1
2.538079500,1,1
2.538098500,1,0
2.538100000,0,0
2.538119500,0,1
2.538121000,1,1
2.538140250,1,0
2.538141500,0,0
2.538161000,0,1
2.538162750,1,1
2.538182000,1,0
2.538183250,0,0
2.538202750,0,1
2.538204500,1,1
2.538223500,1,0
2.538225000,0,0
2.538244500,0,1
2.538246000,1,1
2.538265250,1,0
2.538266500,0,0
2.538286000,0,1
2.538287750,1,1
2.538307000,1,0
2.538308250,0,0
2.538327750,0,1
2.538329500,1,1
2.538348500,1,0
2.538350000,0,0
2.538369500,0,1
2.538371000,1,1
2.538390250,1,0
2.538391500,0,0
2.538411000,0,1
2.538412750,1,1
2.538432000,1,0
2.538433250,0,0
2.538452750,0,1
2.538454500,1,1
2.538473500,1,0
2.538475000,0,0
2.538494500,0,1
2.538496000,1,1
2.538515250,1,0
2.538516500,0,0
2.538536000,0,1
2.538537750,1,1
2.538557000,1,0
2.538558250,0,0
2.538577750,0,1
2.538579500,1,1
2.538598500,1,0
2.538600000,0,0
2.538619500,0,1
2.538621000,1,1
2.538640250,1,0
2.538641500,0,0
2.538661000,0,1
2.538662750,1,1
2.538682000,1,0
2.538683250,0,0
2.538702750,0,1
2.538704500,1,1
2.538723500,1,0
2.538725000,0,0
2.538744500,0,1
2.538746000,1,1
2.538765250,1,0
2.538766500,0,0
2.538786000,0,1
2.538787750,1,1
2.538807000,1,0
2.538808250,0,0
2.538827750,0,1
2.538829500,1,1
2.538848500,1,0
2.538850000,0,0
2.538869500,0,1
2.538871000,1,1
2.538890250,1,0
2.538891500,0,0
2.538911000,0,1
2.538912750,1,1
2.539098500,1,0
2.539100250,0,0
2.539119500,0,1
2.539121000,1,1
2.539307000,1,0
2.539308500,0,0
2.539327750,0,1
2.539329250,1,1
2.539348500,1,0
2.539349750,0,0
2.539369250,0,1
2.539371000,1,1
2.539390250,1,0
2.539391750,0,0
2.539411000,0,1
2.539412750,1,1
2.539431750,1,0
2.539433250,0,0
2.539452750,0,1
2.539454500,1,1
2.539473500,1,0
2.539475000,0,0
2.539494500,0,1
2.539496000,1,1
2.539515250,1,0
2.539516500,0,0
2.539536000,0,1
2.539537750,1,1
2.539557000,1,0
2.539558250,0,0
2.539577750,0,1
2.539579500,1,1
2.539598500,1,0
2.539600000,0,0
2.539619500,0,1
2.539621000,1,1
2.539640250,1,0
2.539641500,0,0
2.539661000,0,1
2.539662750,1,1
2.539682000,1,0
2.539683250,0,0
2.539702750,0,1
2.539704250,1,1
2.539723500,1,0
2.539725000,0,0
2.539744500,0,1
2.539746000,1,1
2.539765250,1,0
2.539766500,0,0
2.539786000,0,1
2.539787750,1,1
2.539806750,1,0
2.539808250,0,0
2.539827750,0,1
2.539829500,1,1
2.539848500,1,0
2.539850000,0,0
2.539869250,0,1
2.539871000,1,1
2.539890250,1,0
2.539891500,0,0
2.539911000,0,1
2.539912750,1,1
2.539931750,1,0
2.539933250,0,0
2.539952750,0,1
2.539954250,1,1
2.539973500,1,0
2.539975000,0,0
2.539994250,0,1
2.539996000,1,1
2.540015250,1,0
2.540016500,0,0
2.540036000,0,1
2.540037750,1,1
2.540056750,1,0
2.540058250,0,0
2.540077750,0,1
2.540079500,1,1
2.540098500,1,0
2.540100000,0,0
2.540119250,0,1
2.540121000,1,1
2.540140250,1,0
2.540141500,0,0
2.540161000,0,1
2.540162750,1,1
2.540223500,1,0
2.540225000,0,0
2.540244250,0,1
2.540246000,1,1
2.540265250,1,0
2.540266500,0,0
2.540286000,0,1
2.540287750,1,1
2.540348500,1,0
2.540350000,0,0
2.540369250,0,1
2.540371000,1,1
2.540473500,1,0
2.540475000,0,0
2.540494250,0,1
2.540496000,1,1
2.540556750,1,0
2.540558250,0,0
2.540577750,0,1
2.540579250,1,1
2.540640250,1,0
2.540641750,0,0
2.540661000,0,1
2.540662750,1,1
2.540723500,1,0
2.540725000,0,0
2.540744250,0,1
2.540746000,1,1
2.540765250,1,0
2.540766500,0,0
2.540786000,0,1
2.540787750,1,1
2.540848500,1,0
2.540850000,0,0
2.540869250,0,1
2.540871000,1,1
2.540931750,1,0
2.540933250,0,0
2.540952750,0,1
2.540954250,1,1
2.807655750,0,1
2.807676250,1,1
2.807697000,0,1
2.807718000,1,1
2.807780750,0,1
2.807801250,1,1
2.807864000,0,1
2.807884750,1,1
2.807905500,0,1
2.807926500,1,1
2.807989000,0,1
2.808009750,1,1
2.808072250,0,1
2.808093000,1,1
2.808113750,0,1
2.808134750,1,1
2.808155500,0,1
2.808176500,1,1
2.808280750,0,1
2.808301500,1,1
2.808322250,0,1
2.808343250,1,1
2.808364000,0,1
2.808384750,1,1
2.808447500,0,1
2.808468250,1,1
2.808489000,0,1
2.808510000,1,1
2.808530750,0,1
2.808551500,1,1
2.808572250,0,1
2.808593250,1,1
2.808614000,0,1
2.808635000,1,1
2.808655750,0,1
2.808676500,1,1
2.808697250,0,1
2.808718250,1,1
2.808739000,0,1
2.808760000,1,1
2.808780750,0,1
2.808801500,1,1
2.808822250,0,1
2.808843250,1,1
2.808864000,0,1
2.808885000,1,1
2.808905750,0,1
2.808926750,1,1
2.808947250,0,1
2.808968250,1,1
2.808989000,0,1
2.809010000,1,1
2.809030750,0,1
2.809051750,1,1
2.809072500,0,1
2.809093250,1,1
2.809114000,0,1
2.809135000,1,1
2.809155750,0,1
2.809176750,1,1
2.809197500,0,1
2.809218250,1,1
2.809239000,0,1
2.809260000,1,1
2.809280750,0,1
2.809301750,1,1
2.809322500,0,1
2.809343500,1,1
2.809364000,0,1
2.809385000,1,1
2.809405750,0,1
2.809426750,1,1
2.809447500,0,1
2.809468500,1,1
2.809489250,0,1
2.809510250,1,1
2.809530750,0,1
2.809551750,1,1
2.809572500,0,1
2.809593500,1,1
2.809614250,0,1
2.809635250,1,1
2.809655750,0,1
2.809676750,1,1
2.809697500,0,1
2.809718500,1,1
2.809739250,0,1
2.809760250,1,1
2.809780750,0,1
2.809801750,1,1
2.809822500,0,1
2.809843500,1,1
2.809864250,0,1
2.809885250,1,1
2.809906000,0,1
2.809927000,1,1
2.809947500,0,1
2.809968500,1,1
2.809989250,0,1
2.810010250,1,1
2.810031000,0,1
2.810052000,1,1
2.810072500,0,1
2.810093500,1,1
2.810114250,0,1
2.810135250,1,1
2.810156000,0,1
2.810177000,1,1
2.810197500,0,1
2.810218500,1,1
2.810281250,0,1
2.810302000,1,1
2.810364500,0,1
2.810385250,1,1
2.810447750,0,1
2.810468750,1,1
2.810531250,0,1
2.810552000,1,1
2.810572750,0,1
2.810593750,1,1
2.810656250,0,1
2.810677000,1,1
2.810739500,0,1
2.810760500,1,1
2.810781000,0,1
2.810802000,1,1
2.810822750,0,1
2.810843750,1,1
2.810906250,0,1
2.810927000,1,1
2.810989750,0,1
2.811010500,1,1
2.811031000,0,1
2.811052250,1,1
2.811072750,0,1
2.811093750,1,1
2.811114500,0,1
2.811135500,1,1
2.811156250,0,1
2.811177250,1,1
2.811197750,0,1
2.811218750,1,1
2.811239500,0,1
2.811260500,1,1
2.811281250,0,1
2.811302250,1,1
2.811323000,0,1
2.811344000,1,1
2.811364500,0,1
2.811385500,1,1
2.811406250,0,1
2.811427250,1,1
2.811448000,0,1
2.811469000,1,1
2.811489500,0,1
2.811510500,1,1
2.811531250,0,1
2.811552250,1,1
2.811573000,0,1
2.811594000,1,1
2.811614500,0,1
2.811635500,1,1
2.811656250,0,1
2.811677250,1,1
2.811698000,0,1
2.811719000,1,1
2.811739750,0,1
2.811760750,1,1
2.811781250,0,1
2.811802250,1,1
2.811823000,0,1
2.811844000,1,1
2.811864750,0,1
2.811885750,1,1
2.811906250,0,1
2.811927250,1,1
2.811948000,0,1
2.811969000,1,1
2.811989750,0,1
2.812010750,1,1
2.812031250,0,1
2.812052250,1,1
2.812073000,0,1
2.812094000,1,1
2.812114750,0,1
2.812135750,1,1
2.812156500,0,1
2.812177500,1,1
2.812198000,0,1
2.812219000,1,1
2.812239750,0,1
2.812260750,1,1
2.812281500,0,1
2.812302500,1,1
2.812323000,0,1
2.812344000,1,1
2.812364750,0,1
2.812385750,1,1
2.812406500,0,1
2.812427500,1,1
2.812448250,0,1
2.812469250,1,1
2.812489750,0,1
2.812510750,1,1
2.812531500,0,1
2.812552500,1,1
2.812573250,0,1
2.812594250,1,1
2.812614750,0,1
2.812635750,1,1
2.812656500,0,1
2.812677500,1,1
2.812698250,0,1
2.812719250,1,1
2.812739750,0,1
2.812761000,1,1
2.812781500,0,1
2.812802500,1,1
2.812823250,0,1
2.812844250,1,1
2.812865000,0,1
2.812886000,1,1
2.812906500,0,1
2.812927500,1,1
2.812948250,0,1
2.812969250,1,1
2.812990000,0,1
2.813011000,1,1
2.813031500,0,1
2.813052500,1,1
2.813073250,0,1
2.813094250,1,1
2.813198500,0,1
2.813219250,1,1
2.813240000,0,1
2.813261000,1,1
2.813281750,0,1
2.813302750,1,1
2.813407000,0,1
2.813427750,1,1
2.813490250,0,1
2.813511000,1,1
2.813531750,0,1
2.813552750,1,1
2.813573500,0,1
2.813594500,1,1
2.813615000,0,1
2.813636000,1,1
2.813656750,0,1
2.813677750,1,1
2.813698500,0,1
2.813719500,1,1
2.813740000,0,1
2.813761000,1,1
2.813823750,0,1
2.813844500,1,1
2.813865000,0,1
2.813886250,1,1
2.813906750,0,1
2.813927750,1,1
2.813990250,0,1
2.814011000,1,1
2.814073750,0,1
2.814094500,1,1
2.814115250,0,1
2.814136250,1,1
2.814198750,0,1
2.814219500,1,1
2.814282000,0,1
2.814302750,1,1
2.827645250,1,0
2.827646750,0,0
2.827666000,0,1
2.827667750,1,1
2.827687000,1,0
2.827688250,0,0
2.827707750,0,1
2.827709500,1,1
2.827770250,1,0
2.827771750,0,0
2.827791000,0,1
2.827792750,1,1
2.827853500,1,0
2.827855000,0,0
2.827874500,0,1
2.827876000,1,1
2.827895250,1,0
2.827896500,0,0
2.827916000,0,1
2.827917750,1,1
2.827978500,1,0
2.827980000,0,0
2.827999250,0,1
2.828001000,1,1
2.828061750,1,0
2.828063250,0,0
2.828082750,0,1
2.828084250,1,1
2.828103500,1,0
2.828104750,0,0
2.828124250,0,1
2.828126000,1,1
2.828145250,1,0
2.828146500,0,0
2.828166000,0,1
2.828167750,1,1
2.828270250,1,0
2.828271750,0,0
2.828291000,0,1
2.828292750,1,1
2.828311750,1,0
2.828313250,0,0
2.828332750,0,1
2.828334250,1,1
2.828353500,1,0
2.828355000,0,0
2.828374250,0,1
2.828376000,1,1
2.828436750,1,0
2.828438250,0,0
2.828457750,0,1
2.828459250,1,1
2.828478500,1,0
2.828479750,0,0
2.828499250,0,1
2.828501000,1,1
2.828520250,1,0
2.828521500,0,0
2.828541000,0,1
2.828542750,1,1
2.828561750,1,0
2.828563250,0,0
2.828582750,0,1
2.828584250,1,1
2.828603500,1,0
2.828605000,0,0
2.828624250,0,1
2.828626000,1,1
2.828645250,1,0
2.828646500,0,0
2.828666000,0,1
2.828667750,1,1
2.828686750,1,0
2.828688250,0,0
2.828707750,0,1
2.828709250,1,1
2.828728500,1,0
2.828729750,0,0
2.828749250,0,1
2.828751000,1,1
2.828770250,1,0
2.828771500,0,0
2.828791000,0,1
2.828792750,1,1
2.828811750,1,0
2.828813250,0,0
2.828832750,0,1
2.828834250,1,1
2.828853500,1,0
2.828854750,0,0
2.828874250,0,1
2.828876000,1,1
2.828895250,1,0
2.828896500,0,0
2.828916000,0,1
2.828917750,1,1
2.828936750,1,0
2.828938250,0,0
2.828957750,0,1
2.828959250,1,1
2.828978500,1,0
2.828979750,0,0
2.828999250,0,1
2.829001000,1,1
2.829020250,1,0
2.829021500,0,0
2.829041000,0,1
2.829042750,1,1
2.829061750,1,0
2.829063250,0,0
2.829082750,0,1
2.829084250,1,1
2.829103500,1,0
2.829104750,0,0
2.829124250,0,1
2.829126000,1,1
2.829145250,1,0
2.829146500,0,0
2.829166000,0,1
2.829167750,1,1
2.829186750,1,0
2.829188250,0,0
2.829207750,0,1
2.829209250,1,1
2.829228500,1,0
2.829229750,0,0
2.829249250,0,1
2.829251000,1,1
2.829270250,1,0
2.829271500,0,0
2.829291000,0,1
2.829292750,1,1
2.829311750,1,0
2.829313250,0,0
2.829332750,0,1
2.829334250,1,1
2.829353500,1,0
2.829354750,0,0
2.829374250,0,1
2.829376000,1,1
2.829395250,1,0
2.829396500,0,0
2.829416000,0,1
2.829417750,1,1
2.829436750,1,0
2.829438250,0,0
2.829457750,0,1
2.829459250,1,1
2.829478500,1,0
2.829479750,0,0
2.829499250,0,1
2.829501000,1,1
2.829520250,1,0
2.829521500,0,0
2.829541000,0,1
2.829542500,1,1
2.829561750,1,0
2.829563250,0,0
2.829582500,0,1
2.829584250,1,1
2.829603500,1,0
2.829604750,0,0
2.829624250,0,1
2.829626000,1,1
2.829645000,1,0
2.829646500,0,0
2.829666000,0,1
2.829667750,1,1
2.829686750,1,0
2.829688250,0,0
2.829707500,0,1
2.829709250,1,1
2.829728500,1,0
2.829729750,0,0
2.829749250,0,1
2.829751000,1,1
2.829770000,1,0
2.829771500,0,0
2.829791000,0,1
2.829792500,1,1
2.829811750,1,0
2.829813250,0,0
2.829832500,0,1
2.829834250,1,1
2.829853500,1,0
2.829854750,0,0
2.829874250,0,1
2.829876000,1,1
2.829895000,1,0
2.829896500,0,0
2.829916000,0,1
2.829917500,1,1
2.829936750,1,0
2.829938250,0,0
2.829957500,0,1
2.829959250,1,1
2.829978500,1,0
2.829979750,0,0
2.829999250,0,1
2.830001000,1,1
2.830020000,1,0
2.830021500,0,0
2.830041000,0,1
2.830042500,1,1
2.830061750,1,0
2.830063250,0,0
2.830082500,0,1
2.830084250,1,1
2.830103500,1,0
2.830104750,0,0
2.830124250,0,1
2.830126000,1,1
2.830145000,1,0
2.830146500,0,0
2.830166000,0,1
2.830167500,1,1
2.830186750,1,0
2.830188000,0,0
2.830207500,0,1
2.830209250,1,1
2.830228500,1,0
2.830229750,0,0
2.830249250,0,1
2.830251000,1,1
2.830270000,1,0
2.830271500,0,0
2.830291000,0,1
2.830292500,1,1
2.830311750,1,0
2.830313000,0,0
2.830332500,0,1
2.830334250,1,1
2.830353500,1,0
2.830354750,0,0
2.830374250,0,1
2.830376000,1,1
2.830436750,1,0
2.830438250,0,0
2.830457500,0,1
2.830459250,1,1
2.830520000,1,0
2.830521500,0,0
2.830541000,0,1
2.830542500,1,1
2.830561750,1,0
2.830563000,0,0
2.830582500,0,1
2.830584250,1,1
2.830603500,1,0
2.830604750,0,0
2.830624250,0,1
2.830625750,1,1
2.830645000,1,0
2.830646500,0,0
2.830665750,0,1
2.830667500,1,1
2.830686750,1,0
2.830688000,0,0
2.830707500,0,1
2.830709250,1,1
2.830728250,1,0
2.830729750,0,0
2.830749250,0,1
2.830751000,1,1
2.830770000,1,0
2.830771500,0,0
2.830790750,0,1
2.830792500,1,1
2.830811750,1,0
2.830813000,0,0
2.830832500,0,1
2.830834250,1,1
2.830853250,1,0
2.830854750,0,0
2.830874250,0,1
2.830875750,1,1
2.830895000,1,0
2.830896500,0,0
2.830915750,0,1
2.830917500,1,1
2.830936750,1,0
2.830938000,0,0
2.830957500,0,1
2.830959250,1,1
2.830978250,1,0
2.830979750,0,0
2.830999250,0,1
2.831000750,1,1
2.831020000,1,0
2.831021500,0,0
2.831040750,0,1
2.831042500,1,1
2.831061750,1,0
2.831063000,0,0
2.831082500,0,1
2.831084250,1,1
2.831103250,1,0
2.831104750,0,0
2.831124250,0,1
2.831125750,1,1
2.831145000,1,0
2.831146250,0,0
2.831165750,0,1
2.831167500,1,1
2.831186750,1,0
2.831188000,0,0
2.831207500,0,1
2.831209250,1,1
2.831228250,1,0
2.831229750,0,0
2.831249250,0,1
2.831250750,1,1
2.831311750,1,0
2.831313250,0,0
2.831332500,0,1
2.831334000,1,1
2.831353250,1,0
2.831354500,0,0
2.831374250,0,1
2.831375750,1,1
2.831395000,1,0
2.831396500,0,0
2.831415750,0,1
2.831417500,1,1
2.831520000,1,0
2.831521500,0,0
2.831540750,0,1
2.831542500,1,1
2.831561500,1,0
2.831563000,0,0
2.831582500,0,1
2.831584250,1,1
2.831603250,1,0
2.831604750,0,0
2.831624000,0,1
2.831625750,1,1
2.831645000,1,0
2.831646250,0,0
2.831665750,0,1
2.831667500,1,1
2.831686500,1,0
2.831688000,0,0
2.831707500,0,1
2.831709000,1,1
2.831728250,1,0
2.831729750,0,0
2.831749000,0,1
2.831750750,1,1
2.831770000,1,0
2.831771250,0,0
2.831790750,0,1
2.831792500,1,1
2.831811500,1,0
2.831813000,0,0
2.831832500,0,1
2.831834000,1,1
2.831853250,1,0
2.831854750,0,0
2.831874000,0,1
2.831875750,1,1
2.831895000,1,0
2.831896250,0,0
2.831915750,0,1
2.831917500,1,1
2.831936500,1,0
2.831938000,0,0
2.831957500,0,1
2.831959000,1,1
2.831978250,1,0
2.831979750,0,0
2.831999000,0,1
2.832000750,1,1
2.832020000,1,0
2.832021250,0,0
2.832040750,0,1
2.832042500,1,1
2.832061500,1,0
2.832063000,0,0
2.832082500,0,1
2.832084000,1,1
2.832228250,1,0
2.832229750,0,0
2.832249000,0,1
2.832250750,1,1
2.832270000,1,0
2.832271250,0,0
2.832290750,0,1
2.832292500,1,1
2.832311500,1,0
2.832313000,0,0
2.832332500,0,1
2.832334000,1,1
2.832353250,1,0
2.832354500,0,0
2.832374000,0,1
2.832375750,1,1
2.832395000,1,0
2.832396250,0,0
2.832415750,0,1
2.832417500,1,1
2.832436500,1,0
2.832438000,0,0
2.832457500,0,1
2.832459000,1,1
2.832478250,1,0
2.832479500,0,0
2.832499000,0,1
2.832500750,1,1
2.832520000,1,0
2.832521250,0,0
2.832540750,0,1
2.832542500,1,1
2.832561500,1,0
2.832563000,0,0
2.832582500,0,1
2.832584000,1,1
2.832603250,1,0
2.832604500,0,0
2.832624000,0,1
2.832625750,1,1
2.832645000,1,0
2.832646250,0,0
2.832665750,0,1
2.832667500,1,1
2.832686500,1,0
2.832688000,0,0
2.832707500,0,1
2.832709000,1,1
2.832728250,1,0
2.832729500,0,0
2.832749000,0,1
2.832750750,1,1
2.832770000,1,0
2.832771250,0,0
2.832790750,0,1
2.832792500,1,1
2.832811500,1,0
2.832813000,0,0
2.832832500,0,1
2.832834000,1,1
2.832853250,1,0
2.832854500,0,0
2.832874000,0,1
2.832875750,1,1
2.832895000,1,0
2.832896250,0,0
2.832915750,0,1
2.832917500,1,1
2.832936500,1,0
2.832938000,0,0
2.832957500,0,1
2.832959000,1,1
2.832978250,1,0
2.832979500,0,0
2.832999000,0,1
2.833000750,1,1
2.833020000,1,0
2.833021250,0,0
2.833040750,0,1
2.833042500,1,1
2.833061500,1,0
2.833063000,0,0
2.833082250,0,1
2.833084000,1,1
2.833103250,1,0
2.833104500,0,0
2.833124000,0,1
2.833125750,1,1
2.833144750,1,0
2.833146250,0,0
2.833165750,0,1
2.833167500,1,1
2.833186500,1,0
2.833188000,0,0
2.833207250,0,1
2.833209000,1,1
2.833228250,1,0
2.833229500,0,0
2.833249000,0,1
2.833250750,1,1
2.833269750,1,0
2.833271250,0,0
2.833290750,0,1
2.833292250,1,1
2.833311500,1,0
2.833313000,0,0
2.833332250,0,1
2.833334000,1,1
2.833353250,1,0
2.833354500,0,0
2.833374000,0,1
2.833375750,1,1
2.833394750,1,0
2.833396250,0,0
2.833415750,0,1
2.833417500,1,1
2.833436500,1,0
2.833438000,0,0
2.833457250,0,1
2.833459000,1,1
2.833478250,1,0
2.833479500,0,0
2.833499000,0,1
2.833500750,1,1
2.833519750,1,0
2.833521250,0,0
2.833540750,0,1
2.833542250,1,1
2.833561500,1,0
2.833563000,0,0
2.833582250,0,1
2.833584000,1,1
2.833603250,1,0
2.833604500,0,0
2.833624000,0,1
2.833625750,1,1
2.833644750,1,0
2.833646250,0,0
2.833665750,0,1
2.833667250,1,1
2.833686500,1,0
2.833688000,0,0
2.833707250,0,1
2.833709000,1,1
2.833728250,1,0
2.833729500,0,0
2.833749000,0,1
2.833750750,1,1
2.833769750,1,0
2.833771250,0,0
2.833790750,0,1
2.833792250,1,1
2.833811500,1,0
2.833812750,0,0
2.833832250,0,1
2.833834000,1,1
2.833853250,1,0
2.833854500,0,0
2.833874000,0,1
2.833875750,1,1
2.833894750,1,0
2.833896250,0,0
