channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
mainboardBlue,fromACmainboard,102.653252,64,AA 30 40 84 08 AC 0D 26 02 8E 03 33 38 5A 00 03 AA 03 60 5F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 B0 B3 00 01 0B 37 00 1F 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7F 26,0xAA,True
mainboardGrey,toACmainboard,102.752784625,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 C0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EB 1A,0xAA,True
mainboardBlue,fromACmainboard,102.8105955,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,102.87236325,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,102.926601875,64,AA 31 40 00 53 28 1B 61 3E 00 00 00 01 33 07 00 B7 88 33 B1 1E 00 10 16 FF 04 02 01 02 00 00 00 00 00 FC 08 01 06 00 15 03 64 00 64 00 48 64 00 F0 49 28 00 00 00 00 00 00 00 00 00 00 00 68 50,0xAA,True
mainboardGrey,toACmainboard,103.03270825,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 C0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EB 1A,0xAA,True
mainboardBlue,fromACmainboard,103.090916875,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,103.1521275,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,103.182576,64,AA 30 40 84 08 AC 0D 26 02 8E 03 33 38 5A 00 03 AA 03 60 60 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 B0 B3 00 01 0B 37 00 1F 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0D 97,0xAA,True
mainboardGrey,toACmainboard,103.28273725,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 C0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EB 1A,0xAA,True
mainboardBlue,fromACmainboard,103.34048575,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,103.4022695,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,103.456804875,64,AA 31 40 00 53 28 1B 61 3E 00 00 00 01 33 07 00 B7 88 33 B1 1E 00 10 16 FF 04 02 01 02 00 00 00 00 00 FC 08 01 06 00 15 03 64 00 64 00 48 64 00 F0 49 28 00 00 00 00 00 00 00 00 00 00 00 68 50,0xAA,True
mainboardGrey,toACmainboard,103.562551,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 C0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EB 1A,0xAA,True
mainboardBlue,fromACmainboard,103.620585375,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,103.682382625,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,103.7134075,64,AA 30 40 84 08 AC 0D 26 02 8E 03 33 38 5A 00 03 AA 03 60 60 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 B0 B3 00 01 0B 37 00 1F 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0D 97,0xAA,True
mainboardGrey,toACmainboard,103.812550375,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 C0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EB 1A,0xAA,True
MideaIR,toACdisplay,103.828610625,6,B9 46 F7 08 05 FA,0xB9,True
mainboardBlue,fromACmainboard,103.87017425,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
MideaIR,toACdisplay,103.92054075,6,B9 46 F7 08 05 FA,0xB9,True
mainboardGrey,toACmainboard,103.932368,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,103.98620625,64,AA 31 40 00 53 28 1B 61 3E 00 00 00 01 33 07 00 B7 88 33 B1 1E 00 10 16 FF 04 02 04 02 00 00 00 00 00 FC 08 01 06 00 15 03 64 00 64 00 48 64 00 F0 49 28 00 00 00 00 00 00 00 00 00 00 00 23 92,0xAA,True
mainboardGrey,toACmainboard,104.092535,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
